Country / territory of asylum/residence,Origin,Year,Month,Value
USA (INS/DHS),Colombia,2013,January,25
USA (INS/DHS),Colombia,2013,February,27
USA (INS/DHS),Colombia,2013,March,27
USA (INS/DHS),Colombia,2013,April,28
USA (INS/DHS),Colombia,2013,May,38
USA (INS/DHS),Colombia,2013,June,54
USA (INS/DHS),Colombia,2013,July,47
USA (INS/DHS),Colombia,2013,August,27
USA (INS/DHS),Colombia,2013,September,39
USA (INS/DHS),Colombia,2013,October,61
USA (INS/DHS),Colombia,2013,November,41
USA (INS/DHS),Colombia,2013,December,43
USA (INS/DHS),Colombia,2014,January,37
USA (INS/DHS),Colombia,2014,February,53
USA (INS/DHS),Colombia,2014,March,50
USA (INS/DHS),Colombia,2014,April,58
USA (INS/DHS),Colombia,2014,May,49
USA (INS/DHS),Colombia,2014,June,49
USA (INS/DHS),Colombia,2014,July,61
USA (INS/DHS),Colombia,2014,August,48
USA (INS/DHS),Colombia,2014,September,56
USA (INS/DHS),Colombia,2014,October,57
USA (INS/DHS),Colombia,2014,November,56
USA (INS/DHS),Colombia,2014,December,62
USA (INS/DHS),Colombia,2015,January,49
USA (INS/DHS),Colombia,2015,February,59
USA (INS/DHS),Colombia,2015,March,60
USA (INS/DHS),Colombia,2015,April,69
USA (INS/DHS),Colombia,2015,May,68
USA (INS/DHS),Colombia,2015,June,85
USA (INS/DHS),Colombia,2015,July,72
USA (INS/DHS),Colombia,2015,August,96
USA (INS/DHS),Colombia,2015,September,88
USA (INS/DHS),Colombia,2015,October,93
USA (INS/DHS),Colombia,2015,November,83
USA (INS/DHS),Colombia,2015,December,108
USA (INS/DHS),Colombia,2016,January,79
USA (INS/DHS),Colombia,2016,February,106
USA (INS/DHS),Colombia,2016,March,142
USA (INS/DHS),Colombia,2016,April,95
USA (INS/DHS),Colombia,2016,May,131
USA (INS/DHS),Colombia,2016,June,151
USA (INS/DHS),Colombia,2016,July,111
USA (INS/DHS),Colombia,2016,August,149
USA (INS/DHS),Colombia,2016,September,142
USA (INS/DHS),Colombia,2016,October,141
USA (INS/DHS),Colombia,2016,November,154
USA (INS/DHS),Colombia,2016,December,176
USA (INS/DHS),Colombia,2017,January,188
USA (INS/DHS),Colombia,2017,February,207
USA (INS/DHS),Colombia,2017,March,297
USA (INS/DHS),Colombia,2017,April,255
USA (INS/DHS),Colombia,2017,May,281
USA (INS/DHS),Colombia,2017,June,234
USA (INS/DHS),Colombia,2017,July,229
USA (INS/DHS),Colombia,2017,August,292
USA (INS/DHS),Colombia,2017,September,200
USA (INS/DHS),Colombia,2017,October,231
USA (INS/DHS),Colombia,2017,November,254
USA (INS/DHS),Colombia,2017,December,249
USA (INS/DHS),Colombia,2018,January,288
USA (INS/DHS),Colombia,2018,February,249
USA (INS/DHS),Colombia,2018,March,221
USA (INS/DHS),Colombia,2018,April,169
USA (INS/DHS),Colombia,2018,May,202
USA (INS/DHS),Colombia,2018,June,160
USA (INS/DHS),Colombia,2018,July,170
USA (INS/DHS),Colombia,2018,August,195
USA (INS/DHS),Colombia,2018,September,186
USA (INS/DHS),Sudan,2000,January,53
USA (INS/DHS),Sudan,2000,February,41
USA (INS/DHS),Sudan,2000,March,55
USA (INS/DHS),Sudan,2000,April,46
USA (INS/DHS),Sudan,2000,May,45
USA (INS/DHS),Sudan,2000,June,38
USA (INS/DHS),Sudan,2000,July,32
USA (INS/DHS),Sudan,2000,August,71
USA (INS/DHS),Sudan,2000,September,45
USA (INS/DHS),Sudan,2000,October,34
USA (INS/DHS),Sudan,2000,November,58
USA (INS/DHS),Sudan,2000,December,49
USA (INS/DHS),Sudan,2001,January,75
USA (INS/DHS),Sudan,2001,February,45
USA (INS/DHS),Sudan,2001,March,48
USA (INS/DHS),Sudan,2001,April,29
USA (INS/DHS),Sudan,2001,May,47
USA (INS/DHS),Sudan,2001,June,50
USA (INS/DHS),Sudan,2001,July,49
USA (INS/DHS),Sudan,2001,August,62
USA (INS/DHS),Sudan,2001,September,86
USA (INS/DHS),Sudan,2001,October,55
USA (INS/DHS),Sudan,2001,November,69
USA (INS/DHS),Sudan,2001,December,67
USA (INS/DHS),Sudan,2002,January,51
USA (INS/DHS),Sudan,2002,February,29
USA (INS/DHS),Sudan,2002,March,37
USA (INS/DHS),Sudan,2002,April,33
USA (INS/DHS),Sudan,2002,May,29
USA (INS/DHS),Sudan,2002,June,26
USA (INS/DHS),Sudan,2002,July,24
USA (INS/DHS),Sudan,2002,August,46
USA (INS/DHS),Sudan,2002,September,10
USA (INS/DHS),Sudan,2002,October,17
USA (INS/DHS),Sudan,2002,November,15
USA (INS/DHS),Sudan,2002,December,25
USA (INS/DHS),Sudan,2003,January,14
USA (INS/DHS),Sudan,2003,February,10
USA (INS/DHS),Sudan,2003,March,7
USA (INS/DHS),Sudan,2003,April,14
USA (INS/DHS),Sudan,2003,May,17
USA (INS/DHS),Sudan,2003,July,11
USA (INS/DHS),Sudan,2003,August,7
USA (INS/DHS),Sudan,2003,September,7
USA (INS/DHS),Sudan,2003,October,9
USA (INS/DHS),Sudan,2004,February,8
USA (INS/DHS),Sudan,2004,March,8
USA (INS/DHS),Sudan,2004,April,10
USA (INS/DHS),Sudan,2004,June,10
USA (INS/DHS),Sudan,2004,August,6
USA (INS/DHS),Sudan,2004,October,7
USA (INS/DHS),Sudan,2004,November,6
USA (INS/DHS),Sudan,2004,December,5
USA (INS/DHS),Sudan,2005,January,5
USA (INS/DHS),Sudan,2005,February,3
USA (INS/DHS),Sudan,2005,March,10
USA (INS/DHS),Sudan,2005,April,4
USA (INS/DHS),Sudan,2005,May,2
USA (INS/DHS),Sudan,2005,June,6
USA (INS/DHS),Sudan,2005,July,9
USA (INS/DHS),Sudan,2005,August,8
USA (INS/DHS),Sudan,2005,September,5
USA (INS/DHS),Sudan,2005,October,6
USA (INS/DHS),Sudan,2005,November,5
USA (INS/DHS),Sudan,2005,December,11
USA (INS/DHS),Sudan,2006,January,7
USA (INS/DHS),Sudan,2006,February,9
USA (INS/DHS),Sudan,2006,March,10
USA (INS/DHS),Sudan,2006,April,7
USA (INS/DHS),Sudan,2006,May,10
USA (INS/DHS),Sudan,2006,June,7
USA (INS/DHS),Sudan,2006,July,8
USA (INS/DHS),Sudan,2006,August,15
USA (INS/DHS),Sudan,2006,September,5
USA (INS/DHS),Sudan,2006,October,14
USA (INS/DHS),Sudan,2006,November,7
USA (INS/DHS),Sudan,2006,December,7
USA (INS/DHS),Sudan,2007,January,4
USA (INS/DHS),Sudan,2007,February,11
USA (INS/DHS),Sudan,2007,March,11
USA (INS/DHS),Sudan,2007,April,5
USA (INS/DHS),Sudan,2007,May,14
USA (INS/DHS),Sudan,2007,June,13
USA (INS/DHS),Sudan,2007,July,9
USA (INS/DHS),Sudan,2007,August,8
USA (INS/DHS),Sudan,2007,September,14
USA (INS/DHS),Sudan,2007,October,13
USA (INS/DHS),Sudan,2007,November,15
USA (INS/DHS),Sudan,2007,December,8
USA (INS/DHS),Sudan,2008,January,15
USA (INS/DHS),Sudan,2008,February,10
USA (INS/DHS),Sudan,2008,March,7
USA (INS/DHS),Sudan,2008,April,17
USA (INS/DHS),Sudan,2008,May,10
USA (INS/DHS),Sudan,2008,June,9
USA (INS/DHS),Sudan,2008,July,9
USA (INS/DHS),Sudan,2008,August,11
USA (INS/DHS),Sudan,2008,September,9
USA (INS/DHS),Sudan,2008,October,6
USA (INS/DHS),Sudan,2008,November,5
USA (INS/DHS),Sudan,2008,December,9
USA (INS/DHS),Sudan,2009,January,7
USA (INS/DHS),Sudan,2009,February,12
USA (INS/DHS),Sudan,2009,March,5
USA (INS/DHS),Sudan,2009,April,6
USA (INS/DHS),Sudan,2009,May,6
USA (INS/DHS),Sudan,2009,June,8
USA (INS/DHS),Sudan,2009,July,6
USA (INS/DHS),Sudan,2009,August,14
USA (INS/DHS),Sudan,2009,September,3
USA (INS/DHS),Sudan,2009,October,5
USA (INS/DHS),Sudan,2009,November,12
USA (INS/DHS),Sudan,2009,December,11
USA (INS/DHS),Sudan,2010,January,8
USA (INS/DHS),Sudan,2010,February,4
USA (INS/DHS),Sudan,2010,March,12
USA (INS/DHS),Sudan,2010,April,12
USA (INS/DHS),Sudan,2010,May,9
USA (INS/DHS),Sudan,2010,June,14
USA (INS/DHS),Sudan,2010,July,8
USA (INS/DHS),Sudan,2010,August,9
USA (INS/DHS),Sudan,2010,September,8
USA (INS/DHS),Sudan,2010,October,8
USA (INS/DHS),Sudan,2010,November,11
USA (INS/DHS),Sudan,2010,December,11
USA (INS/DHS),Sudan,2011,January,17
USA (INS/DHS),Sudan,2011,February,6
USA (INS/DHS),Sudan,2011,March,17
USA (INS/DHS),Sudan,2011,April,11
USA (INS/DHS),Sudan,2011,May,10
USA (INS/DHS),Sudan,2011,June,10
USA (INS/DHS),Sudan,2011,July,12
USA (INS/DHS),Sudan,2011,August,8
USA (INS/DHS),Sudan,2011,September,14
USA (INS/DHS),Sudan,2011,October,13
USA (INS/DHS),Sudan,2011,November,15
USA (INS/DHS),El Salvador,2000,January,131
USA (INS/DHS),El Salvador,2000,February,173
USA (INS/DHS),El Salvador,2000,March,189
USA (INS/DHS),El Salvador,2000,April,120
USA (INS/DHS),El Salvador,2000,May,167
USA (INS/DHS),El Salvador,2000,June,145
USA (INS/DHS),El Salvador,2000,July,109
USA (INS/DHS),El Salvador,2000,August,198
USA (INS/DHS),El Salvador,2000,September,147
USA (INS/DHS),El Salvador,2000,October,154
USA (INS/DHS),El Salvador,2000,November,147
USA (INS/DHS),El Salvador,2000,December,133
USA (INS/DHS),El Salvador,2001,January,118
USA (INS/DHS),El Salvador,2001,February,134
USA (INS/DHS),El Salvador,2001,March,151
USA (INS/DHS),El Salvador,2001,April,67
USA (INS/DHS),El Salvador,2001,May,91
USA (INS/DHS),El Salvador,2001,June,80
USA (INS/DHS),El Salvador,2001,July,84
USA (INS/DHS),El Salvador,2001,August,91
USA (INS/DHS),El Salvador,2001,September,56
USA (INS/DHS),El Salvador,2001,October,78
USA (INS/DHS),El Salvador,2001,November,58
USA (INS/DHS),El Salvador,2001,December,101
USA (INS/DHS),El Salvador,2002,January,59
USA (INS/DHS),El Salvador,2002,February,57
USA (INS/DHS),El Salvador,2002,March,54
USA (INS/DHS),El Salvador,2002,April,48
USA (INS/DHS),El Salvador,2002,May,50
USA (INS/DHS),El Salvador,2002,June,44
USA (INS/DHS),El Salvador,2002,July,43
USA (INS/DHS),El Salvador,2002,August,36
USA (INS/DHS),El Salvador,2002,September,30
USA (INS/DHS),El Salvador,2002,October,39
USA (INS/DHS),El Salvador,2002,November,28
USA (INS/DHS),El Salvador,2002,December,35
USA (INS/DHS),El Salvador,2003,January,35
USA (INS/DHS),El Salvador,2003,February,24
USA (INS/DHS),El Salvador,2003,March,29
USA (INS/DHS),El Salvador,2003,April,36
USA (INS/DHS),El Salvador,2003,May,19
USA (INS/DHS),El Salvador,2003,June,53
USA (INS/DHS),El Salvador,2003,July,32
USA (INS/DHS),El Salvador,2003,August,19
USA (INS/DHS),El Salvador,2003,September,36
USA (INS/DHS),El Salvador,2003,October,24
USA (INS/DHS),El Salvador,2003,November,27
USA (INS/DHS),El Salvador,2003,December,27
USA (INS/DHS),El Salvador,2004,January,31
USA (INS/DHS),El Salvador,2004,February,16
USA (INS/DHS),El Salvador,2004,March,33
USA (EOIR),Colombia,1999,January,12
USA (EOIR),Colombia,1999,February,7
USA (EOIR),Colombia,1999,March,5
USA (EOIR),Colombia,1999,April,11
USA (EOIR),Colombia,1999,May,13
USA (EOIR),Colombia,1999,June,9
USA (EOIR),Colombia,1999,July,15
USA (EOIR),Colombia,1999,August,13
USA (EOIR),Colombia,1999,September,10
USA (EOIR),Colombia,1999,October,19
USA (EOIR),Colombia,1999,November,22
USA (EOIR),Colombia,1999,December,23
USA (EOIR),Colombia,2000,January,18
USA (EOIR),Colombia,2000,February,18
USA (EOIR),Colombia,2000,March,32
USA (EOIR),Colombia,2000,April,28
USA (EOIR),Colombia,2000,May,43
USA (EOIR),Colombia,2000,June,24
USA (EOIR),Colombia,2000,July,43
USA (EOIR),Colombia,2000,August,24
USA (EOIR),Colombia,2000,September,41
USA (EOIR),Colombia,2000,October,49
USA (EOIR),Colombia,2000,November,25
USA (EOIR),Colombia,2000,December,39
USA (EOIR),Colombia,2001,January,64
USA (EOIR),Colombia,2001,February,36
USA (EOIR),Colombia,2001,March,65
USA (EOIR),Colombia,2001,April,67
USA (EOIR),Colombia,2001,May,74
USA (EOIR),Colombia,2001,June,77
USA (EOIR),Colombia,2001,July,95
USA (EOIR),Colombia,2001,August,101
USA (EOIR),Colombia,2001,September,102
USA (EOIR),Colombia,2001,October,176
USA (EOIR),Colombia,2001,November,126
USA (EOIR),Colombia,2001,December,118
USA (EOIR),Colombia,2002,January,212
USA (EOIR),Colombia,2002,February,228
USA (EOIR),Colombia,2002,March,175
USA (EOIR),Colombia,2002,April,116
USA (EOIR),Colombia,2002,May,131
USA (EOIR),Colombia,2002,June,101
USA (EOIR),Colombia,2002,July,112
USA (EOIR),Colombia,2002,August,115
USA (EOIR),Colombia,2002,September,112
USA (EOIR),Colombia,2002,October,149
USA (EOIR),Colombia,2002,November,128
USA (EOIR),Colombia,2002,December,89
USA (EOIR),Colombia,2003,January,96
USA (EOIR),Colombia,2003,February,105
USA (EOIR),Colombia,2003,March,123
USA (EOIR),Colombia,2003,April,149
USA (EOIR),Colombia,2003,May,132
USA (EOIR),Colombia,2003,June,126
USA (EOIR),Colombia,2003,July,115
USA (EOIR),Colombia,2003,August,104
USA (EOIR),Colombia,2003,September,106
USA (EOIR),Colombia,2003,October,82
USA (EOIR),Colombia,2003,November,55
USA (EOIR),Colombia,2003,December,78
USA (EOIR),Colombia,2004,January,77
USA (EOIR),Colombia,2004,February,62
USA (EOIR),Colombia,2004,March,95
USA (EOIR),Colombia,2004,April,62
USA (EOIR),Colombia,2004,May,62
USA (EOIR),Colombia,2004,June,28
USA (EOIR),Colombia,2004,July,54
USA (EOIR),Colombia,2004,August,27
USA (EOIR),Colombia,2004,September,49
USA (EOIR),Colombia,2004,October,41
USA (EOIR),Colombia,2004,November,41
USA (EOIR),Colombia,2004,December,26
USA (EOIR),Colombia,2005,January,36
USA (EOIR),Colombia,2005,February,22
USA (EOIR),Colombia,2005,March,55
USA (EOIR),Colombia,2005,April,36
USA (EOIR),Colombia,2005,May,38
USA (EOIR),Colombia,2005,June,40
USA (EOIR),Colombia,2005,July,36
USA (EOIR),Colombia,2005,August,27
USA (EOIR),Colombia,2005,September,27
USA (EOIR),Colombia,2005,October,34
USA (EOIR),Colombia,2005,November,20
USA (EOIR),Colombia,2005,December,28
USA (EOIR),Colombia,2006,January,36
USA (EOIR),Colombia,2006,February,30
USA (EOIR),Colombia,2006,March,32
USA (EOIR),Colombia,2006,April,44
USA (EOIR),Colombia,2006,May,32
USA (EOIR),Colombia,2006,June,38
USA (EOIR),Colombia,2006,July,24
USA (EOIR),Colombia,2006,August,30
USA (EOIR),Colombia,2006,September,31
USA (EOIR),Colombia,2006,October,30
USA (EOIR),Colombia,2006,November,26
USA (EOIR),Colombia,2006,December,32
USA (EOIR),Colombia,2007,January,21
USA (EOIR),Colombia,2007,February,37
USA (EOIR),Colombia,2007,March,30
USA (EOIR),Colombia,2007,April,35
USA (EOIR),Colombia,2007,May,22
USA (EOIR),Colombia,2007,June,23
USA (EOIR),Colombia,2007,July,14
USA (EOIR),Colombia,2007,August,15
USA (EOIR),Colombia,2007,September,18
USA (EOIR),Colombia,2007,October,36
USA (EOIR),Colombia,2007,November,26
USA (EOIR),Colombia,2007,December,19
USA (EOIR),Colombia,2008,January,14
USA (EOIR),Colombia,2008,February,16
USA (EOIR),Colombia,2008,March,20
USA (EOIR),Colombia,2008,April,39
USA (EOIR),Colombia,2008,May,31
USA (EOIR),Colombia,2008,June,19
USA (EOIR),Colombia,2008,July,19
USA (EOIR),Colombia,2008,August,11
USA (EOIR),Colombia,2008,September,24
USA (EOIR),Colombia,2008,October,28
USA (EOIR),Colombia,2008,November,17
USA (EOIR),Colombia,2008,December,38
USA (EOIR),Colombia,2009,January,19
USA (EOIR),Colombia,2009,February,25
USA (EOIR),Colombia,2009,March,22
USA (EOIR),Colombia,2009,April,29
USA (EOIR),Colombia,2009,May,23
USA (EOIR),Colombia,2009,June,22
USA (EOIR),Colombia,2009,July,26
USA (EOIR),Colombia,2009,August,11
USA (EOIR),Colombia,2009,September,32
USA (EOIR),Colombia,2009,October,30
USA (EOIR),Colombia,2009,November,22
USA (EOIR),Colombia,2009,December,17
USA (EOIR),Colombia,2010,January,20
USA (EOIR),Colombia,2010,February,16
USA (EOIR),Colombia,2010,March,32
USA (EOIR),Colombia,2010,April,14
USA (EOIR),Colombia,2010,May,12
USA (EOIR),Colombia,2010,June,22
USA (EOIR),Colombia,2010,July,20
USA (EOIR),Colombia,2010,August,21
USA (EOIR),Colombia,2010,September,17
USA (EOIR),Colombia,2010,October,18
USA (EOIR),Colombia,2010,November,30
USA (EOIR),Colombia,2010,December,17
USA (EOIR),Colombia,2011,January,10
USA (EOIR),Colombia,2011,February,16
USA (EOIR),Colombia,2011,March,49
USA (EOIR),Colombia,2011,April,32
USA (EOIR),Colombia,2011,May,39
USA (EOIR),Colombia,2011,June,32
USA (EOIR),Colombia,2011,July,16
USA (EOIR),Colombia,2011,August,38
USA (EOIR),Colombia,2011,September,28
USA (EOIR),Colombia,2011,October,14
USA (EOIR),Colombia,2011,November,17
USA (EOIR),Colombia,2011,December,13
USA (EOIR),Colombia,2012,January,22
USA (EOIR),Colombia,2012,February,25
USA (EOIR),Colombia,2012,March,20
USA (EOIR),Colombia,2012,April,31
USA (EOIR),Colombia,2012,May,27
USA (EOIR),Colombia,2012,June,17
USA (EOIR),Colombia,2012,July,21
USA (EOIR),Colombia,2012,August,17
USA (EOIR),Colombia,2012,September,16
USA (EOIR),Colombia,2012,October,16
USA (EOIR),Colombia,2012,November,11
USA (EOIR),Colombia,2012,December,11
USA (EOIR),Colombia,2013,January,16
USA (EOIR),Colombia,2013,February,14
USA (EOIR),Colombia,2013,March,11
USA (EOIR),Colombia,2013,April,10
USA (EOIR),Colombia,2013,May,13
USA (EOIR),Colombia,2013,June,17
USA (EOIR),Colombia,2013,July,15
USA (EOIR),Colombia,2013,August,15
USA (EOIR),Colombia,2013,September,12
USA (EOIR),Colombia,2013,October,14
USA (EOIR),Colombia,2013,November,12
USA (EOIR),Colombia,2013,December,25
USA (EOIR),Colombia,2014,January,19
USA (EOIR),Colombia,2014,February,14
USA (EOIR),Colombia,2014,March,11
USA (EOIR),Colombia,2014,April,10
USA (EOIR),Colombia,2014,May,14
USA (EOIR),Colombia,2014,June,28
USA (EOIR),Colombia,2014,July,11
USA (EOIR),Colombia,2014,August,10
USA (EOIR),Colombia,2014,September,26
USA (EOIR),Colombia,2014,October,22
USA (EOIR),Colombia,2014,November,10
USA (EOIR),Colombia,2014,December,6
USA (EOIR),Colombia,2015,January,11
USA (EOIR),Colombia,2015,February,8
USA (EOIR),Colombia,2015,March,8
USA (EOIR),Colombia,2015,April,14
USA (EOIR),Colombia,2015,May,9
USA (EOIR),Colombia,2015,June,17
USA (EOIR),Colombia,2015,July,11
USA (EOIR),Colombia,2015,August,11
USA (EOIR),Colombia,2015,September,11
USA (EOIR),Colombia,2015,October,10
USA (EOIR),Colombia,2015,November,13
USA (EOIR),Colombia,2015,December,5
USA (EOIR),Colombia,2016,January,23
USA (EOIR),Colombia,2016,February,10
USA (EOIR),Colombia,2016,March,12
USA (EOIR),Colombia,2016,April,15
USA (EOIR),Colombia,2016,May,17
USA (EOIR),Colombia,2016,June,15
USA (EOIR),Colombia,2016,July,15
USA (EOIR),Colombia,2016,August,13
USA (EOIR),Colombia,2016,September,12
USA (EOIR),Colombia,2016,October,15
USA (EOIR),Colombia,2016,November,26
USA (EOIR),Colombia,2016,December,17
USA (EOIR),Colombia,2017,January,21
USA (EOIR),Colombia,2017,February,24
USA (EOIR),Colombia,2017,March,38
USA (EOIR),Colombia,2017,April,28
USA (EOIR),Colombia,2017,May,29
USA (EOIR),Colombia,2017,June,18
USA (EOIR),Colombia,2017,July,24
USA (EOIR),Colombia,2017,August,17
USA (EOIR),Colombia,2017,September,22
USA (EOIR),Colombia,2017,October,29
USA (EOIR),Colombia,2017,November,21
USA (EOIR),Colombia,2017,December,16
USA (EOIR),Colombia,2018,January,35
USA (EOIR),Colombia,2018,February,41
USA (EOIR),Colombia,2018,March,32
USA (INS/DHS),Sudan,2011,December,12
USA (INS/DHS),Sudan,2012,January,13
USA (INS/DHS),Sudan,2012,February,15
USA (INS/DHS),Sudan,2012,March,8
USA (INS/DHS),Sudan,2012,April,7
USA (INS/DHS),Sudan,2012,May,5
USA (INS/DHS),Sudan,2012,June,13
USA (INS/DHS),Sudan,2012,July,21
USA (INS/DHS),Sudan,2012,August,9
USA (INS/DHS),Sudan,2012,September,8
USA (INS/DHS),Sudan,2012,October,12
USA (INS/DHS),Sudan,2012,November,15
USA (INS/DHS),Sudan,2012,December,20
USA (INS/DHS),Sudan,2013,January,12
USA (INS/DHS),Sudan,2013,February,9
USA (INS/DHS),Sudan,2013,March,11
USA (INS/DHS),Sudan,2013,April,16
USA (INS/DHS),Sudan,2013,May,9
USA (INS/DHS),Sudan,2013,June,11
USA (INS/DHS),Sudan,2013,July,13
USA (INS/DHS),Sudan,2013,August,12
USA (INS/DHS),Sudan,2013,September,9
USA (INS/DHS),Sudan,2013,October,19
USA (INS/DHS),Sudan,2013,November,9
USA (INS/DHS),Sudan,2013,December,18
USA (INS/DHS),Sudan,2014,January,15
USA (INS/DHS),Sudan,2014,February,5
USA (INS/DHS),Sudan,2014,March,18
USA (INS/DHS),Sudan,2014,April,13
USA (INS/DHS),Sudan,2014,May,17
USA (INS/DHS),Sudan,2014,June,17
USA (INS/DHS),Sudan,2014,July,18
USA (INS/DHS),Sudan,2014,August,18
USA (INS/DHS),Sudan,2014,September,21
USA (INS/DHS),Sudan,2014,October,22
USA (INS/DHS),Sudan,2014,November,12
USA (INS/DHS),Sudan,2014,December,26
USA (INS/DHS),Sudan,2015,January,22
USA (INS/DHS),Sudan,2015,February,20
USA (INS/DHS),Sudan,2015,March,25
USA (INS/DHS),Sudan,2015,April,14
USA (INS/DHS),Sudan,2015,May,19
USA (INS/DHS),Sudan,2015,June,15
USA (INS/DHS),Sudan,2015,July,20
USA (INS/DHS),Sudan,2015,August,13
USA (INS/DHS),Sudan,2015,September,20
USA (INS/DHS),Sudan,2015,October,21
USA (INS/DHS),Sudan,2015,November,16
USA (INS/DHS),Sudan,2015,December,23
USA (INS/DHS),Sudan,2016,January,17
USA (INS/DHS),Sudan,2016,February,19
USA (INS/DHS),Sudan,2016,March,20
USA (INS/DHS),Sudan,2016,April,21
USA (INS/DHS),Sudan,2016,May,21
USA (INS/DHS),Sudan,2016,June,27
USA (INS/DHS),Sudan,2016,July,21
USA (INS/DHS),Sudan,2016,August,26
USA (INS/DHS),Sudan,2016,September,25
USA (INS/DHS),Sudan,2016,October,29
USA (INS/DHS),Sudan,2016,November,20
USA (INS/DHS),Sudan,2016,December,34
USA (INS/DHS),Sudan,2017,January,35
USA (INS/DHS),Sudan,2017,February,22
USA (INS/DHS),Sudan,2017,March,22
USA (INS/DHS),Sudan,2017,April,10
USA (INS/DHS),Sudan,2017,May,16
USA (INS/DHS),Sudan,2017,June,18
USA (INS/DHS),Sudan,2017,July,12
USA (INS/DHS),Sudan,2017,August,16
USA (INS/DHS),Sudan,2017,September,6
USA (INS/DHS),Sudan,2017,October,8
USA (INS/DHS),Sudan,2017,November,19
USA (INS/DHS),Sudan,2017,December,9
USA (INS/DHS),Sudan,2018,January,10
USA (INS/DHS),Sudan,2018,February,8
USA (INS/DHS),Sudan,2018,March,7
USA (INS/DHS),Sudan,2018,April,7
USA (INS/DHS),Sudan,2018,May,5
USA (INS/DHS),Sudan,2018,June,7
USA (INS/DHS),Sudan,2018,July,7
USA (INS/DHS),Sudan,2018,August,16
USA (INS/DHS),Sudan,2018,September,15
USA (INS/DHS),El Salvador,2004,April,34
USA (INS/DHS),El Salvador,2004,May,26
USA (INS/DHS),El Salvador,2004,June,43
USA (INS/DHS),El Salvador,2004,July,32
USA (INS/DHS),El Salvador,2004,August,35
USA (INS/DHS),El Salvador,2004,September,24
USA (INS/DHS),El Salvador,2004,October,26
USA (INS/DHS),El Salvador,2004,November,33
USA (INS/DHS),El Salvador,2004,December,24
USA (INS/DHS),El Salvador,2005,January,27
USA (INS/DHS),El Salvador,2005,February,129
USA (INS/DHS),El Salvador,2005,March,246
USA (INS/DHS),El Salvador,2005,April,25
USA (INS/DHS),El Salvador,2005,May,23
USA (INS/DHS),El Salvador,2005,June,29
USA (INS/DHS),El Salvador,2005,July,32
USA (INS/DHS),El Salvador,2005,August,16
USA (INS/DHS),El Salvador,2005,September,18
USA (INS/DHS),El Salvador,2005,October,38
USA (INS/DHS),El Salvador,2005,November,28
USA (INS/DHS),El Salvador,2005,December,26
USA (INS/DHS),El Salvador,2006,January,24
USA (INS/DHS),El Salvador,2006,February,30
USA (INS/DHS),El Salvador,2006,March,41
USA (INS/DHS),El Salvador,2006,April,32
USA (INS/DHS),El Salvador,2006,May,19
USA (INS/DHS),El Salvador,2006,June,27
USA (INS/DHS),El Salvador,2006,July,23
USA (INS/DHS),El Salvador,2006,August,33
USA (INS/DHS),El Salvador,2006,September,21
USA (INS/DHS),El Salvador,2006,October,30
USA (INS/DHS),El Salvador,2006,November,35
USA (INS/DHS),El Salvador,2006,December,32
USA (INS/DHS),El Salvador,2007,January,30
USA (INS/DHS),El Salvador,2007,February,29
USA (INS/DHS),El Salvador,2007,March,31
USA (INS/DHS),El Salvador,2007,April,36
USA (INS/DHS),El Salvador,2007,May,37
USA (INS/DHS),El Salvador,2007,June,35
USA (INS/DHS),El Salvador,2007,July,23
USA (INS/DHS),El Salvador,2007,August,32
USA (INS/DHS),El Salvador,2007,September,21
USA (INS/DHS),El Salvador,2007,October,24
USA (INS/DHS),El Salvador,2007,November,24
USA (INS/DHS),El Salvador,2007,December,20
USA (INS/DHS),El Salvador,2008,January,33
USA (INS/DHS),El Salvador,2008,February,40
USA (INS/DHS),El Salvador,2008,March,29
USA (INS/DHS),El Salvador,2008,April,27
USA (INS/DHS),El Salvador,2008,May,24
USA (INS/DHS),El Salvador,2008,June,37
USA (INS/DHS),El Salvador,2008,July,36
USA (INS/DHS),El Salvador,2008,August,26
USA (INS/DHS),El Salvador,2008,September,20
USA (INS/DHS),El Salvador,2008,October,31
USA (INS/DHS),El Salvador,2008,November,20
USA (INS/DHS),El Salvador,2008,December,23
USA (INS/DHS),El Salvador,2009,January,38
USA (INS/DHS),El Salvador,2009,February,23
USA (INS/DHS),El Salvador,2009,March,48
USA (INS/DHS),El Salvador,2009,April,35
USA (INS/DHS),El Salvador,2009,May,36
USA (INS/DHS),El Salvador,2009,June,36
USA (INS/DHS),El Salvador,2009,July,52
USA (INS/DHS),El Salvador,2009,August,70
USA (INS/DHS),El Salvador,2009,September,38
USA (INS/DHS),El Salvador,2009,October,52
USA (INS/DHS),El Salvador,2009,November,58
USA (INS/DHS),El Salvador,2009,December,38
USA (INS/DHS),El Salvador,2010,January,48
USA (INS/DHS),El Salvador,2010,February,52
USA (INS/DHS),El Salvador,2010,March,62
USA (INS/DHS),El Salvador,2010,April,70
USA (INS/DHS),El Salvador,2010,May,59
USA (INS/DHS),El Salvador,2010,June,77
USA (INS/DHS),El Salvador,2010,July,55
USA (INS/DHS),El Salvador,2010,August,53
USA (INS/DHS),El Salvador,2010,September,67
USA (INS/DHS),El Salvador,2010,October,68
USA (INS/DHS),El Salvador,2010,November,40
USA (INS/DHS),El Salvador,2010,December,60
