,destination,Origin,applied,accepted,Rejected,decisions,Year,Month,Value,deaths
4026,Italy,Sudan,493.0,121.0,126.0,422.0,2008.0,January,57.0,651
4027,Italy,Sudan,493.0,121.0,126.0,422.0,2008.0,February,32.0,651
4028,Italy,Sudan,493.0,121.0,126.0,422.0,2008.0,March,46.0,651
4029,Italy,Sudan,493.0,121.0,126.0,422.0,2008.0,April,13.0,651
4030,Italy,Sudan,493.0,121.0,126.0,422.0,2008.0,May,24.0,651
4031,Italy,Sudan,493.0,121.0,126.0,422.0,2008.0,June,20.0,651
4032,Italy,Sudan,493.0,121.0,126.0,422.0,2008.0,July,55.0,651
4033,Italy,Sudan,493.0,121.0,126.0,422.0,2008.0,August,71.0,651
4034,Italy,Sudan,493.0,121.0,126.0,422.0,2008.0,September,56.0,651
4035,Italy,Sudan,493.0,121.0,126.0,422.0,2008.0,October,83.0,651
4036,Italy,Sudan,493.0,121.0,126.0,422.0,2008.0,November,85.0,651
4037,Italy,Sudan,493.0,121.0,126.0,422.0,2008.0,December,58.0,651
4038,USA,Sudan,163.0,110.0,71.0,211.0,2008.0,January,15.0,651
4039,USA,Sudan,163.0,110.0,71.0,211.0,2008.0,February,10.0,651
4040,USA,Sudan,163.0,110.0,71.0,211.0,2008.0,March,7.0,651
4041,USA,Sudan,163.0,110.0,71.0,211.0,2008.0,April,17.0,651
4042,USA,Sudan,163.0,110.0,71.0,211.0,2008.0,May,10.0,651
4043,USA,Sudan,163.0,110.0,71.0,211.0,2008.0,June,9.0,651
4044,USA,Sudan,163.0,110.0,71.0,211.0,2008.0,July,9.0,651
4045,USA,Sudan,163.0,110.0,71.0,211.0,2008.0,August,11.0,651
4046,USA,Sudan,163.0,110.0,71.0,211.0,2008.0,September,9.0,651
4047,USA,Sudan,163.0,110.0,71.0,211.0,2008.0,October,6.0,651
4048,USA,Sudan,163.0,110.0,71.0,211.0,2008.0,November,5.0,651
4049,USA,Sudan,163.0,110.0,71.0,211.0,2008.0,December,9.0,651
4050,USA,Sudan,163.0,110.0,71.0,211.0,2008.0,January,4.0,651
4051,USA,Sudan,163.0,110.0,71.0,211.0,2008.0,February,2.0,651
4052,USA,Sudan,163.0,110.0,71.0,211.0,2008.0,March,5.0,651
4053,USA,Sudan,163.0,110.0,71.0,211.0,2008.0,April,2.0,651
4054,USA,Sudan,163.0,110.0,71.0,211.0,2008.0,May,8.0,651
4055,USA,Sudan,163.0,110.0,71.0,211.0,2008.0,June,7.0,651
4056,USA,Sudan,163.0,110.0,71.0,211.0,2008.0,July,3.0,651
4057,USA,Sudan,163.0,110.0,71.0,211.0,2008.0,August,4.0,651
4058,USA,Sudan,163.0,110.0,71.0,211.0,2008.0,September,3.0,651
4059,USA,Sudan,163.0,110.0,71.0,211.0,2008.0,October,6.0,651
4060,USA,Sudan,163.0,110.0,71.0,211.0,2008.0,November,2.0,651
4061,USA,Sudan,163.0,110.0,71.0,211.0,2008.0,December,3.0,651
4062,Canada,Sudan,25.0,23.0,3.0,36.0,2009.0,January,3.0,591
4063,Canada,Sudan,25.0,23.0,3.0,36.0,2009.0,February,2.0,591
4064,Canada,Sudan,25.0,23.0,3.0,36.0,2009.0,March,1.0,591
4065,Canada,Sudan,25.0,23.0,3.0,36.0,2009.0,May,3.0,591
4066,Canada,Sudan,25.0,23.0,3.0,36.0,2009.0,June,6.0,591
4067,Canada,Sudan,25.0,23.0,3.0,36.0,2009.0,July,3.0,591
4068,Canada,Sudan,25.0,23.0,3.0,36.0,2009.0,August,3.0,591
4069,Canada,Sudan,25.0,23.0,3.0,36.0,2009.0,September,3.0,591
4070,Canada,Sudan,25.0,23.0,3.0,36.0,2009.0,November,2.0,591
4071,France,Sudan,836.0,216.0,365.0,596.0,2009.0,January,44.0,591
4072,France,Sudan,836.0,216.0,365.0,596.0,2009.0,February,51.0,591
4073,France,Sudan,836.0,216.0,365.0,596.0,2009.0,March,51.0,591
4074,France,Sudan,836.0,216.0,365.0,596.0,2009.0,April,71.0,591
4075,France,Sudan,836.0,216.0,365.0,596.0,2009.0,May,60.0,591
4076,France,Sudan,836.0,216.0,365.0,596.0,2009.0,June,48.0,591
4077,France,Sudan,836.0,216.0,365.0,596.0,2009.0,July,68.0,591
4078,France,Sudan,836.0,216.0,365.0,596.0,2009.0,August,92.0,591
4079,France,Sudan,836.0,216.0,365.0,596.0,2009.0,September,62.0,591
4080,France,Sudan,836.0,216.0,365.0,596.0,2009.0,October,87.0,591
4081,France,Sudan,836.0,216.0,365.0,596.0,2009.0,November,102.0,591
4082,France,Sudan,836.0,216.0,365.0,596.0,2009.0,December,76.0,591
4083,UK,Sudan,253.0,136.0,226.0,450.0,2009.0,January,25.0,591
4084,UK,Sudan,253.0,136.0,226.0,450.0,2009.0,February,15.0,591
4085,UK,Sudan,253.0,136.0,226.0,450.0,2009.0,March,32.0,591
4086,UK,Sudan,253.0,136.0,226.0,450.0,2009.0,April,17.0,591
4087,UK,Sudan,253.0,136.0,226.0,450.0,2009.0,May,11.0,591
4088,UK,Sudan,253.0,136.0,226.0,450.0,2009.0,June,6.0,591
4089,UK,Sudan,253.0,136.0,226.0,450.0,2009.0,July,22.0,591
4090,UK,Sudan,253.0,136.0,226.0,450.0,2009.0,August,29.0,591
4091,UK,Sudan,253.0,136.0,226.0,450.0,2009.0,September,22.0,591
4092,UK,Sudan,253.0,136.0,226.0,450.0,2009.0,October,34.0,591
4093,UK,Sudan,253.0,136.0,226.0,450.0,2009.0,November,18.0,591
4094,UK,Sudan,253.0,136.0,226.0,450.0,2009.0,December,19.0,591
4095,Germany,Sudan,92.0,10.0,13.0,50.0,2009.0,January,3.0,591
4096,Germany,Sudan,92.0,10.0,13.0,50.0,2009.0,February,5.0,591
4097,Germany,Sudan,92.0,10.0,13.0,50.0,2009.0,March,2.0,591
4098,Germany,Sudan,92.0,10.0,13.0,50.0,2009.0,April,5.0,591
4099,Germany,Sudan,92.0,10.0,13.0,50.0,2009.0,May,3.0,591
4100,Germany,Sudan,92.0,10.0,13.0,50.0,2009.0,June,7.0,591
4101,Germany,Sudan,92.0,10.0,13.0,50.0,2009.0,July,15.0,591
4102,Germany,Sudan,92.0,10.0,13.0,50.0,2009.0,August,12.0,591
4103,Germany,Sudan,92.0,10.0,13.0,50.0,2009.0,September,7.0,591
4104,Germany,Sudan,92.0,10.0,13.0,50.0,2009.0,October,3.0,591
4105,Germany,Sudan,92.0,10.0,13.0,50.0,2009.0,November,10.0,591
4106,Germany,Sudan,92.0,10.0,13.0,50.0,2009.0,December,9.0,591
4107,Italy,Sudan,90.0,77.0,82.0,212.0,2009.0,January,10.0,591
4108,Italy,Sudan,90.0,77.0,82.0,212.0,2009.0,February,5.0,591
4109,Italy,Sudan,90.0,77.0,82.0,212.0,2009.0,March,10.0,591
4110,Italy,Sudan,90.0,77.0,82.0,212.0,2009.0,April,5.0,591
4111,Italy,Sudan,90.0,77.0,82.0,212.0,2009.0,May,10.0,591
4112,Italy,Sudan,90.0,77.0,82.0,212.0,2009.0,June,10.0,591
4113,Italy,Sudan,90.0,77.0,82.0,212.0,2009.0,July,5.0,591
4114,Italy,Sudan,90.0,77.0,82.0,212.0,2009.0,September,10.0,591
4115,Italy,Sudan,90.0,77.0,82.0,212.0,2009.0,October,5.0,591
4116,Italy,Sudan,90.0,77.0,82.0,212.0,2009.0,November,10.0,591
4117,Italy,Sudan,90.0,77.0,82.0,212.0,2009.0,December,5.0,591
4118,USA,Sudan,137.0,100.0,39.0,229.0,2009.0,January,7.0,591
4119,USA,Sudan,137.0,100.0,39.0,229.0,2009.0,February,12.0,591
4120,USA,Sudan,137.0,100.0,39.0,229.0,2009.0,March,5.0,591
4121,USA,Sudan,137.0,100.0,39.0,229.0,2009.0,April,6.0,591
4122,USA,Sudan,137.0,100.0,39.0,229.0,2009.0,May,6.0,591
4123,USA,Sudan,137.0,100.0,39.0,229.0,2009.0,June,8.0,591
4124,USA,Sudan,137.0,100.0,39.0,229.0,2009.0,July,6.0,591
4125,USA,Sudan,137.0,100.0,39.0,229.0,2009.0,August,14.0,591
4126,USA,Sudan,137.0,100.0,39.0,229.0,2009.0,September,3.0,591
4127,USA,Sudan,137.0,100.0,39.0,229.0,2009.0,October,5.0,591
4128,USA,Sudan,137.0,100.0,39.0,229.0,2009.0,November,12.0,591
4129,USA,Sudan,137.0,100.0,39.0,229.0,2009.0,December,11.0,591
4130,USA,Sudan,137.0,100.0,39.0,229.0,2009.0,January,2.0,591
4131,USA,Sudan,137.0,100.0,39.0,229.0,2009.0,February,4.0,591
4132,USA,Sudan,137.0,100.0,39.0,229.0,2009.0,March,8.0,591
4133,USA,Sudan,137.0,100.0,39.0,229.0,2009.0,April,4.0,591
4134,USA,Sudan,137.0,100.0,39.0,229.0,2009.0,May,4.0,591
4135,USA,Sudan,137.0,100.0,39.0,229.0,2009.0,June,8.0,591
4136,USA,Sudan,137.0,100.0,39.0,229.0,2009.0,July,3.0,591
4137,USA,Sudan,137.0,100.0,39.0,229.0,2009.0,August,1.0,591
4138,USA,Sudan,137.0,100.0,39.0,229.0,2009.0,September,7.0,591
4139,USA,Sudan,137.0,100.0,39.0,229.0,2009.0,October,5.0,591
4140,USA,Sudan,137.0,100.0,39.0,229.0,2009.0,November,6.0,591
4141,USA,Sudan,137.0,100.0,39.0,229.0,2009.0,December,5.0,591
4142,Canada,Sudan,45.0,35.0,4.0,44.0,2010.0,January,8.0,1172
4143,Canada,Sudan,45.0,35.0,4.0,44.0,2010.0,February,1.0,1172
4144,Canada,Sudan,45.0,35.0,4.0,44.0,2010.0,March,1.0,1172
4145,Canada,Sudan,45.0,35.0,4.0,44.0,2010.0,April,3.0,1172
4146,Canada,Sudan,45.0,35.0,4.0,44.0,2010.0,May,2.0,1172
4147,Canada,Sudan,45.0,35.0,4.0,44.0,2010.0,June,4.0,1172
4148,Canada,Sudan,45.0,35.0,4.0,44.0,2010.0,August,7.0,1172
4149,Canada,Sudan,45.0,35.0,4.0,44.0,2010.0,September,7.0,1172
4150,Canada,Sudan,45.0,35.0,4.0,44.0,2010.0,October,3.0,1172
4151,Canada,Sudan,45.0,35.0,4.0,44.0,2010.0,November,11.0,1172
4152,Canada,Sudan,45.0,35.0,4.0,44.0,2010.0,December,2.0,1172
4153,France,Sudan,1322.0,220.0,736.0,979.0,2010.0,January,60.0,1172
4154,France,Sudan,1322.0,220.0,736.0,979.0,2010.0,February,92.0,1172
4155,France,Sudan,1322.0,220.0,736.0,979.0,2010.0,March,88.0,1172
4156,France,Sudan,1322.0,220.0,736.0,979.0,2010.0,April,66.0,1172
4157,France,Sudan,1322.0,220.0,736.0,979.0,2010.0,May,63.0,1172
4158,France,Sudan,1322.0,220.0,736.0,979.0,2010.0,June,63.0,1172
4159,France,Sudan,1322.0,220.0,736.0,979.0,2010.0,July,84.0,1172
4160,France,Sudan,1322.0,220.0,736.0,979.0,2010.0,August,60.0,1172
4161,France,Sudan,1322.0,220.0,736.0,979.0,2010.0,September,70.0,1172
4162,France,Sudan,1322.0,220.0,736.0,979.0,2010.0,October,57.0,1172
4163,France,Sudan,1322.0,220.0,736.0,979.0,2010.0,November,46.0,1172
4164,France,Sudan,1322.0,220.0,736.0,979.0,2010.0,December,63.0,1172
4165,UK,Sudan,702.0,403.0,143.0,690.0,2010.0,January,28.0,1172
4166,UK,Sudan,702.0,403.0,143.0,690.0,2010.0,February,56.0,1172
4167,UK,Sudan,702.0,403.0,143.0,690.0,2010.0,March,41.0,1172
4168,UK,Sudan,702.0,403.0,143.0,690.0,2010.0,April,49.0,1172
4169,UK,Sudan,702.0,403.0,143.0,690.0,2010.0,May,54.0,1172
4170,UK,Sudan,702.0,403.0,143.0,690.0,2010.0,June,49.0,1172
4171,UK,Sudan,702.0,403.0,143.0,690.0,2010.0,July,69.0,1172
4172,UK,Sudan,702.0,403.0,143.0,690.0,2010.0,August,59.0,1172
4173,UK,Sudan,702.0,403.0,143.0,690.0,2010.0,September,62.0,1172
4174,UK,Sudan,702.0,403.0,143.0,690.0,2010.0,October,60.0,1172
4175,UK,Sudan,702.0,403.0,143.0,690.0,2010.0,November,54.0,1172
4176,UK,Sudan,702.0,403.0,143.0,690.0,2010.0,December,58.0,1172
4177,Germany,Sudan,94.0,6.0,10.0,42.0,2010.0,January,5.0,1172
4178,Germany,Sudan,94.0,6.0,10.0,42.0,2010.0,February,5.0,1172
4179,Germany,Sudan,94.0,6.0,10.0,42.0,2010.0,March,6.0,1172
4180,Germany,Sudan,94.0,6.0,10.0,42.0,2010.0,April,4.0,1172
4181,Germany,Sudan,94.0,6.0,10.0,42.0,2010.0,May,1.0,1172
4182,Germany,Sudan,94.0,6.0,10.0,42.0,2010.0,June,5.0,1172
4183,Germany,Sudan,94.0,6.0,10.0,42.0,2010.0,July,6.0,1172
4184,Germany,Sudan,94.0,6.0,10.0,42.0,2010.0,August,8.0,1172
4185,Germany,Sudan,94.0,6.0,10.0,42.0,2010.0,September,8.0,1172
4186,Germany,Sudan,94.0,6.0,10.0,42.0,2010.0,October,8.0,1172
4187,Germany,Sudan,94.0,6.0,10.0,42.0,2010.0,November,12.0,1172
4188,Germany,Sudan,94.0,6.0,10.0,42.0,2010.0,December,22.0,1172
4189,Italy,Sudan,38.0,9.0,34.0,51.0,2010.0,January,8.0,1172
4190,Italy,Sudan,38.0,9.0,34.0,51.0,2010.0,February,3.0,1172
4191,Italy,Sudan,38.0,9.0,34.0,51.0,2010.0,March,2.0,1172
4192,Italy,Sudan,38.0,9.0,34.0,51.0,2010.0,April,3.0,1172
4193,Italy,Sudan,38.0,9.0,34.0,51.0,2010.0,May,2.0,1172
4194,Italy,Sudan,38.0,9.0,34.0,51.0,2010.0,June,2.0,1172
4195,Italy,Sudan,38.0,9.0,34.0,51.0,2010.0,July,4.0,1172
4196,Italy,Sudan,38.0,9.0,34.0,51.0,2010.0,August,2.0,1172
4197,Italy,Sudan,38.0,9.0,34.0,51.0,2010.0,September,6.0,1172
4198,Italy,Sudan,38.0,9.0,34.0,51.0,2010.0,October,2.0,1172
4199,Italy,Sudan,38.0,9.0,34.0,51.0,2010.0,November,2.0,1172
4200,Italy,Sudan,38.0,9.0,34.0,51.0,2010.0,December,2.0,1172
4201,USA,Sudan,156.0,91.0,29.0,205.0,2010.0,January,8.0,1172
4202,USA,Sudan,156.0,91.0,29.0,205.0,2010.0,February,4.0,1172
4203,USA,Sudan,156.0,91.0,29.0,205.0,2010.0,March,12.0,1172
4204,USA,Sudan,156.0,91.0,29.0,205.0,2010.0,April,12.0,1172
4205,USA,Sudan,156.0,91.0,29.0,205.0,2010.0,May,9.0,1172
4206,USA,Sudan,156.0,91.0,29.0,205.0,2010.0,June,14.0,1172
4207,USA,Sudan,156.0,91.0,29.0,205.0,2010.0,July,8.0,1172
4208,USA,Sudan,156.0,91.0,29.0,205.0,2010.0,August,9.0,1172
4209,USA,Sudan,156.0,91.0,29.0,205.0,2010.0,September,8.0,1172
4210,USA,Sudan,156.0,91.0,29.0,205.0,2010.0,October,8.0,1172
4211,USA,Sudan,156.0,91.0,29.0,205.0,2010.0,November,11.0,1172
4212,USA,Sudan,156.0,91.0,29.0,205.0,2010.0,December,11.0,1172
4213,USA,Sudan,156.0,91.0,29.0,205.0,2010.0,January,2.0,1172
4214,USA,Sudan,156.0,91.0,29.0,205.0,2010.0,February,3.0,1172
4215,USA,Sudan,156.0,91.0,29.0,205.0,2010.0,March,10.0,1172
4216,USA,Sudan,156.0,91.0,29.0,205.0,2010.0,April,7.0,1172
4217,USA,Sudan,156.0,91.0,29.0,205.0,2010.0,May,2.0,1172
4218,USA,Sudan,156.0,91.0,29.0,205.0,2010.0,June,4.0,1172
4219,USA,Sudan,156.0,91.0,29.0,205.0,2010.0,July,3.0,1172
4220,USA,Sudan,156.0,91.0,29.0,205.0,2010.0,August,3.0,1172
4221,USA,Sudan,156.0,91.0,29.0,205.0,2010.0,September,1.0,1172
4222,USA,Sudan,156.0,91.0,29.0,205.0,2010.0,October,7.0,1172
4223,USA,Sudan,156.0,91.0,29.0,205.0,2010.0,November,3.0,1172
4224,USA,Sudan,156.0,91.0,29.0,205.0,2010.0,December,1.0,1172
4225,Canada,Sudan,64.0,42.0,2.0,51.0,2011.0,January,1.0,1756
4226,Canada,Sudan,64.0,42.0,2.0,51.0,2011.0,February,4.0,1756
4227,Canada,Sudan,64.0,42.0,2.0,51.0,2011.0,March,4.0,1756
4228,Canada,Sudan,64.0,42.0,2.0,51.0,2011.0,April,1.0,1756
4229,Canada,Sudan,64.0,42.0,2.0,51.0,2011.0,May,8.0,1756
4230,Canada,Sudan,64.0,42.0,2.0,51.0,2011.0,June,6.0,1756
4231,Canada,Sudan,64.0,42.0,2.0,51.0,2011.0,July,11.0,1756
4232,Canada,Sudan,64.0,42.0,2.0,51.0,2011.0,August,8.0,1756
4233,Canada,Sudan,64.0,42.0,2.0,51.0,2011.0,September,7.0,1756
4234,Canada,Sudan,64.0,42.0,2.0,51.0,2011.0,October,10.0,1756
4235,Canada,Sudan,64.0,42.0,2.0,51.0,2011.0,November,3.0,1756
4236,Canada,Sudan,64.0,42.0,2.0,51.0,2011.0,December,6.0,1756
4237,France,Sudan,821.0,301.0,1125.0,1471.0,2011.0,January,54.0,1756
4238,France,Sudan,821.0,301.0,1125.0,1471.0,2011.0,February,52.0,1756
4239,France,Sudan,821.0,301.0,1125.0,1471.0,2011.0,March,53.0,1756
4240,France,Sudan,821.0,301.0,1125.0,1471.0,2011.0,April,52.0,1756
4241,France,Sudan,821.0,301.0,1125.0,1471.0,2011.0,May,48.0,1756
4242,France,Sudan,821.0,301.0,1125.0,1471.0,2011.0,June,59.0,1756
4243,France,Sudan,821.0,301.0,1125.0,1471.0,2011.0,July,42.0,1756
4244,France,Sudan,821.0,301.0,1125.0,1471.0,2011.0,August,63.0,1756
4245,France,Sudan,821.0,301.0,1125.0,1471.0,2011.0,September,147.0,1756
4246,France,Sudan,821.0,301.0,1125.0,1471.0,2011.0,October,83.0,1756
4247,France,Sudan,821.0,301.0,1125.0,1471.0,2011.0,November,53.0,1756
4248,France,Sudan,821.0,301.0,1125.0,1471.0,2011.0,December,77.0,1756
4249,UK,Sudan,924.0,593.0,175.0,898.0,2011.0,January,60.0,1756
4250,UK,Sudan,924.0,593.0,175.0,898.0,2011.0,February,70.0,1756
4251,UK,Sudan,924.0,593.0,175.0,898.0,2011.0,March,82.0,1756
4252,UK,Sudan,924.0,593.0,175.0,898.0,2011.0,April,53.0,1756
4253,UK,Sudan,924.0,593.0,175.0,898.0,2011.0,May,79.0,1756
4254,UK,Sudan,924.0,593.0,175.0,898.0,2011.0,June,60.0,1756
4255,UK,Sudan,924.0,593.0,175.0,898.0,2011.0,July,84.0,1756
4256,UK,Sudan,924.0,593.0,175.0,898.0,2011.0,August,47.0,1756
4257,UK,Sudan,924.0,593.0,175.0,898.0,2011.0,September,51.0,1756
4258,UK,Sudan,924.0,593.0,175.0,898.0,2011.0,October,72.0,1756
4259,UK,Sudan,924.0,593.0,175.0,898.0,2011.0,November,66.0,1756
4260,UK,Sudan,924.0,593.0,175.0,898.0,2011.0,December,69.0,1756
4261,Germany,Sudan,109.0,7.0,34.0,91.0,2011.0,January,10.0,1756
4262,Germany,Sudan,109.0,7.0,34.0,91.0,2011.0,February,5.0,1756
4263,Germany,Sudan,109.0,7.0,34.0,91.0,2011.0,March,20.0,1756
4264,Germany,Sudan,109.0,7.0,34.0,91.0,2011.0,April,9.0,1756
4265,Germany,Sudan,109.0,7.0,34.0,91.0,2011.0,May,8.0,1756
4266,Germany,Sudan,109.0,7.0,34.0,91.0,2011.0,June,6.0,1756
4267,Germany,Sudan,109.0,7.0,34.0,91.0,2011.0,July,3.0,1756
4268,Germany,Sudan,109.0,7.0,34.0,91.0,2011.0,August,7.0,1756
4269,Germany,Sudan,109.0,7.0,34.0,91.0,2011.0,September,5.0,1756
4270,Germany,Sudan,109.0,7.0,34.0,91.0,2011.0,October,5.0,1756
4271,Germany,Sudan,109.0,7.0,34.0,91.0,2011.0,November,12.0,1756
4272,Germany,Sudan,109.0,7.0,34.0,91.0,2011.0,December,12.0,1756
4273,Italy,Sudan,858.0,145.0,102.0,309.0,2011.0,January,3.0,1756
4274,Italy,Sudan,858.0,145.0,102.0,309.0,2011.0,February,4.0,1756
4275,Italy,Sudan,858.0,145.0,102.0,309.0,2011.0,March,1.0,1756
4276,Italy,Sudan,858.0,145.0,102.0,309.0,2011.0,April,12.0,1756
4277,Italy,Sudan,858.0,145.0,102.0,309.0,2011.0,May,125.0,1756
4278,Italy,Sudan,858.0,145.0,102.0,309.0,2011.0,June,206.0,1756
4279,Italy,Sudan,858.0,145.0,102.0,309.0,2011.0,July,158.0,1756
4280,Italy,Sudan,858.0,145.0,102.0,309.0,2011.0,August,95.0,1756
4281,Italy,Sudan,858.0,145.0,102.0,309.0,2011.0,September,105.0,1756
4282,Italy,Sudan,858.0,145.0,102.0,309.0,2011.0,October,85.0,1756
4283,Italy,Sudan,858.0,145.0,102.0,309.0,2011.0,November,56.0,1756
4284,Italy,Sudan,858.0,145.0,102.0,309.0,2011.0,December,8.0,1756
4285,USA,Sudan,216.0,134.0,56.0,280.0,2011.0,January,17.0,1756
4286,USA,Sudan,216.0,134.0,56.0,280.0,2011.0,February,6.0,1756
4287,USA,Sudan,216.0,134.0,56.0,280.0,2011.0,March,17.0,1756
4288,USA,Sudan,216.0,134.0,56.0,280.0,2011.0,April,11.0,1756
4289,USA,Sudan,216.0,134.0,56.0,280.0,2011.0,May,10.0,1756
4290,USA,Sudan,216.0,134.0,56.0,280.0,2011.0,June,10.0,1756
4291,USA,Sudan,216.0,134.0,56.0,280.0,2011.0,July,12.0,1756
4292,USA,Sudan,216.0,134.0,56.0,280.0,2011.0,August,8.0,1756
4293,USA,Sudan,216.0,134.0,56.0,280.0,2011.0,September,14.0,1756
4294,USA,Sudan,216.0,134.0,56.0,280.0,2011.0,October,13.0,1756
4295,USA,Sudan,216.0,134.0,56.0,280.0,2011.0,November,15.0,1756
4296,USA,Sudan,216.0,134.0,56.0,280.0,2011.0,December,12.0,1756
4297,USA,Sudan,216.0,134.0,56.0,280.0,2011.0,January,6.0,1756
4298,USA,Sudan,216.0,134.0,56.0,280.0,2011.0,February,5.0,1756
4299,USA,Sudan,216.0,134.0,56.0,280.0,2011.0,March,6.0,1756
4300,USA,Sudan,216.0,134.0,56.0,280.0,2011.0,April,9.0,1756
4301,USA,Sudan,216.0,134.0,56.0,280.0,2011.0,May,1.0,1756
4302,USA,Sudan,216.0,134.0,56.0,280.0,2011.0,June,7.0,1756
4303,USA,Sudan,216.0,134.0,56.0,280.0,2011.0,July,3.0,1756
4304,USA,Sudan,216.0,134.0,56.0,280.0,2011.0,August,5.0,1756
4305,USA,Sudan,216.0,134.0,56.0,280.0,2011.0,September,8.0,1756
4306,USA,Sudan,216.0,134.0,56.0,280.0,2011.0,October,8.0,1756
4307,USA,Sudan,216.0,134.0,56.0,280.0,2011.0,November,7.0,1756
4308,USA,Sudan,216.0,134.0,56.0,280.0,2011.0,December,3.0,1756
4309,Canada,Sudan,94.0,47.0,9.0,60.0,2012.0,January,6.0,1677
4310,Canada,Sudan,94.0,47.0,9.0,60.0,2012.0,February,5.0,1677
4311,Canada,Sudan,94.0,47.0,9.0,60.0,2012.0,March,3.0,1677
4312,Canada,Sudan,94.0,47.0,9.0,60.0,2012.0,April,4.0,1677
4313,Canada,Sudan,94.0,47.0,9.0,60.0,2012.0,May,5.0,1677
4314,Canada,Sudan,94.0,47.0,9.0,60.0,2012.0,June,3.0,1677
4315,Canada,Sudan,94.0,47.0,9.0,60.0,2012.0,July,7.0,1677
4316,Canada,Sudan,94.0,47.0,9.0,60.0,2012.0,August,20.0,1677
4317,Canada,Sudan,94.0,47.0,9.0,60.0,2012.0,September,22.0,1677
4318,Canada,Sudan,94.0,47.0,9.0,60.0,2012.0,October,7.0,1677
4319,Canada,Sudan,94.0,47.0,9.0,60.0,2012.0,November,8.0,1677
4320,Canada,Sudan,94.0,47.0,9.0,60.0,2012.0,December,8.0,1677
4321,France,Sudan,1478.0,219.0,1084.0,1349.0,2012.0,January,59.0,1677
4322,France,Sudan,1478.0,219.0,1084.0,1349.0,2012.0,February,44.0,1677
4323,France,Sudan,1478.0,219.0,1084.0,1349.0,2012.0,March,84.0,1677
4324,France,Sudan,1478.0,219.0,1084.0,1349.0,2012.0,April,54.0,1677
4325,France,Sudan,1478.0,219.0,1084.0,1349.0,2012.0,May,75.0,1677
4326,France,Sudan,1478.0,219.0,1084.0,1349.0,2012.0,June,70.0,1677
4327,France,Sudan,1478.0,219.0,1084.0,1349.0,2012.0,July,79.0,1677
4328,France,Sudan,1478.0,219.0,1084.0,1349.0,2012.0,August,58.0,1677
4329,France,Sudan,1478.0,219.0,1084.0,1349.0,2012.0,September,56.0,1677
4330,France,Sudan,1478.0,219.0,1084.0,1349.0,2012.0,October,70.0,1677
4331,France,Sudan,1478.0,219.0,1084.0,1349.0,2012.0,November,54.0,1677
4332,France,Sudan,1478.0,219.0,1084.0,1349.0,2012.0,December,49.0,1677
4333,UK,Sudan,848.0,531.0,125.0,787.0,2012.0,January,59.0,1677
4334,UK,Sudan,848.0,531.0,125.0,787.0,2012.0,February,61.0,1677
4335,UK,Sudan,848.0,531.0,125.0,787.0,2012.0,March,60.0,1677
4336,UK,Sudan,848.0,531.0,125.0,787.0,2012.0,April,30.0,1677
4337,UK,Sudan,848.0,531.0,125.0,787.0,2012.0,May,69.0,1677
4338,UK,Sudan,848.0,531.0,125.0,787.0,2012.0,June,71.0,1677
4339,UK,Sudan,848.0,531.0,125.0,787.0,2012.0,July,40.0,1677
4340,UK,Sudan,848.0,531.0,125.0,787.0,2012.0,August,44.0,1677
4341,UK,Sudan,848.0,531.0,125.0,787.0,2012.0,September,79.0,1677
4342,UK,Sudan,848.0,531.0,125.0,787.0,2012.0,October,84.0,1677
4343,UK,Sudan,848.0,531.0,125.0,787.0,2012.0,November,70.0,1677
4344,UK,Sudan,848.0,531.0,125.0,787.0,2012.0,December,65.0,1677
4345,Germany,Sudan,198.0,0.0,48.0,97.0,2012.0,January,11.0,1677
4346,Germany,Sudan,198.0,0.0,48.0,97.0,2012.0,February,9.0,1677
4347,Germany,Sudan,198.0,0.0,48.0,97.0,2012.0,March,19.0,1677
4348,Germany,Sudan,198.0,0.0,48.0,97.0,2012.0,April,8.0,1677
4349,Germany,Sudan,198.0,0.0,48.0,97.0,2012.0,May,15.0,1677
4350,Germany,Sudan,198.0,0.0,48.0,97.0,2012.0,June,18.0,1677
4351,Germany,Sudan,198.0,0.0,48.0,97.0,2012.0,July,19.0,1677
4352,Germany,Sudan,198.0,0.0,48.0,97.0,2012.0,August,18.0,1677
4353,Germany,Sudan,198.0,0.0,48.0,97.0,2012.0,September,16.0,1677
4354,Germany,Sudan,198.0,0.0,48.0,97.0,2012.0,October,26.0,1677
4355,Germany,Sudan,198.0,0.0,48.0,97.0,2012.0,November,16.0,1677
4356,Germany,Sudan,198.0,0.0,48.0,97.0,2012.0,December,18.0,1677
4357,Italy,Sudan,66.0,125.0,122.0,399.0,2012.0,January,6.0,1677
4358,Italy,Sudan,66.0,125.0,122.0,399.0,2012.0,February,6.0,1677
4359,Italy,Sudan,66.0,125.0,122.0,399.0,2012.0,March,5.0,1677
4360,Italy,Sudan,66.0,125.0,122.0,399.0,2012.0,April,7.0,1677
4361,Italy,Sudan,66.0,125.0,122.0,399.0,2012.0,May,1.0,1677
4362,Italy,Sudan,66.0,125.0,122.0,399.0,2012.0,June,8.0,1677
4363,Italy,Sudan,66.0,125.0,122.0,399.0,2012.0,July,2.0,1677
4364,Italy,Sudan,66.0,125.0,122.0,399.0,2012.0,August,9.0,1677
