Country / territory of asylum/residence,Origin,Year,Month,Value
France,Syrian Arab Rep.,2004,July,4
France,Syrian Arab Rep.,2004,August,10
France,Syrian Arab Rep.,2004,September,2
France,Syrian Arab Rep.,2004,October,3
France,Syrian Arab Rep.,2004,December,17
France,Syrian Arab Rep.,2005,January,3
France,Syrian Arab Rep.,2005,February,2
France,Syrian Arab Rep.,2005,March,7
France,Syrian Arab Rep.,2005,April,6
France,Syrian Arab Rep.,2005,May,2
France,Syrian Arab Rep.,2005,June,3
France,Syrian Arab Rep.,2005,July,2
France,Syrian Arab Rep.,2005,September,2
France,Syrian Arab Rep.,2005,October,2
France,Syrian Arab Rep.,2005,November,3
France,Syrian Arab Rep.,2006,January,4
France,Syrian Arab Rep.,2006,February,3
France,Syrian Arab Rep.,2006,May,1
France,Syrian Arab Rep.,2006,July,1
France,Syrian Arab Rep.,2006,August,1
France,Syrian Arab Rep.,2006,September,3
France,Syrian Arab Rep.,2006,November,4
France,Syrian Arab Rep.,2006,December,4
France,Syrian Arab Rep.,2007,January,4
France,Syrian Arab Rep.,2007,February,1
France,Syrian Arab Rep.,2007,March,2
France,Syrian Arab Rep.,2007,April,3
France,Syrian Arab Rep.,2007,May,4
France,Syrian Arab Rep.,2007,June,11
France,Syrian Arab Rep.,2007,July,2
France,Syrian Arab Rep.,2007,August,2
France,Syrian Arab Rep.,2007,September,7
France,Syrian Arab Rep.,2007,October,5
France,Syrian Arab Rep.,2007,November,1
France,Syrian Arab Rep.,2007,December,3
France,Syrian Arab Rep.,2008,January,4
France,Syrian Arab Rep.,2008,February,3
France,Syrian Arab Rep.,2008,March,6
France,Syrian Arab Rep.,2008,April,1
France,Syrian Arab Rep.,2008,May,4
France,Syrian Arab Rep.,2008,August,1
France,Syrian Arab Rep.,2008,September,3
France,Syrian Arab Rep.,2008,October,4
France,Syrian Arab Rep.,2008,November,1
France,Syrian Arab Rep.,2008,December,5
France,Syrian Arab Rep.,2009,January,2
France,Syrian Arab Rep.,2009,February,6
France,Syrian Arab Rep.,2009,March,8
France,Syrian Arab Rep.,2009,April,2
France,Syrian Arab Rep.,2009,May,1
France,Syrian Arab Rep.,2009,June,2
France,Syrian Arab Rep.,2009,July,1
France,Syrian Arab Rep.,2009,August,9
France,Syrian Arab Rep.,2009,September,8
France,Syrian Arab Rep.,2009,October,8
France,Syrian Arab Rep.,2009,November,12
France,Syrian Arab Rep.,2009,December,2
France,Syrian Arab Rep.,2010,January,7
France,Syrian Arab Rep.,2010,February,80
France,Syrian Arab Rep.,2010,March,4
France,Syrian Arab Rep.,2010,April,9
France,Syrian Arab Rep.,2010,May,14
France,Syrian Arab Rep.,2010,June,12
France,Syrian Arab Rep.,2010,July,8
France,Syrian Arab Rep.,2010,August,13
France,Syrian Arab Rep.,2010,September,9
France,Syrian Arab Rep.,2010,October,10
France,Syrian Arab Rep.,2010,November,17
France,Syrian Arab Rep.,2010,December,9
France,Syrian Arab Rep.,2011,January,3
France,Syrian Arab Rep.,2011,February,1
France,Syrian Arab Rep.,2011,March,5
France,Syrian Arab Rep.,2011,April,3
France,Syrian Arab Rep.,2011,May,7
France,Syrian Arab Rep.,2011,June,7
France,Syrian Arab Rep.,2011,July,10
France,Syrian Arab Rep.,2011,August,10
France,Syrian Arab Rep.,2011,September,12
France,Syrian Arab Rep.,2011,October,25
France,Syrian Arab Rep.,2011,November,15
France,Syrian Arab Rep.,2011,December,21
France,Syrian Arab Rep.,2012,January,34
France,Syrian Arab Rep.,2012,February,29
France,Syrian Arab Rep.,2012,March,42
France,Syrian Arab Rep.,2012,April,47
France,Syrian Arab Rep.,2012,May,33
France,Syrian Arab Rep.,2012,June,27
France,Syrian Arab Rep.,2012,July,44
France,Syrian Arab Rep.,2012,August,54
France,Syrian Arab Rep.,2012,September,51
France,Syrian Arab Rep.,2012,October,79
France,Syrian Arab Rep.,2012,November,86
France,Syrian Arab Rep.,2012,December,103
France,Syrian Arab Rep.,2013,January,79
France,Syrian Arab Rep.,2013,February,114
France,Syrian Arab Rep.,2013,March,125
France,Syrian Arab Rep.,2013,April,94
France,Syrian Arab Rep.,2013,May,95
France,Syrian Arab Rep.,2013,June,96
France,Syrian Arab Rep.,2013,July,95
France,Syrian Arab Rep.,2013,August,70
France,Syrian Arab Rep.,2013,September,93
France,Syrian Arab Rep.,2013,October,180
France,Syrian Arab Rep.,2013,November,142
France,Syrian Arab Rep.,2013,December,120
France,Syrian Arab Rep.,2014,January,155
France,Syrian Arab Rep.,2014,February,224
France,Syrian Arab Rep.,2014,March,391
France,Syrian Arab Rep.,2014,April,223
France,Syrian Arab Rep.,2014,May,228
France,Syrian Arab Rep.,2014,June,216
France,Syrian Arab Rep.,2014,July,231
France,Syrian Arab Rep.,2014,August,162
France,Syrian Arab Rep.,2014,September,458
France,Syrian Arab Rep.,2014,October,385
France,Syrian Arab Rep.,2014,November,184
France,Syrian Arab Rep.,2014,December,272
France,Syrian Arab Rep.,2015,January,169
France,Syrian Arab Rep.,2015,February,307
France,Syrian Arab Rep.,2015,March,470
France,Syrian Arab Rep.,2015,April,378
France,Syrian Arab Rep.,2015,May,210
France,Syrian Arab Rep.,2015,June,332
France,Syrian Arab Rep.,2015,July,237
France,Syrian Arab Rep.,2015,August,322
France,Syrian Arab Rep.,2015,September,774
France,Syrian Arab Rep.,2015,October,666
France,Syrian Arab Rep.,2015,November,650
France,Syrian Arab Rep.,2015,December,595
France,Syrian Arab Rep.,2016,January,402
France,Syrian Arab Rep.,2016,February,437
France,Syrian Arab Rep.,2016,March,314
France,Syrian Arab Rep.,2016,April,525
France,Syrian Arab Rep.,2016,May,941
France,Syrian Arab Rep.,2016,June,446
France,Syrian Arab Rep.,2016,July,570
France,Syrian Arab Rep.,2016,August,467
France,Syrian Arab Rep.,2016,September,508
France,Syrian Arab Rep.,2016,October,597
France,Syrian Arab Rep.,2016,November,314
France,Syrian Arab Rep.,2017,January,587
France,Syrian Arab Rep.,2017,February,489
France,Syrian Arab Rep.,2017,March,348
France,Syrian Arab Rep.,2017,April,452
France,Syrian Arab Rep.,2017,May,460
France,Syrian Arab Rep.,2017,June,427
France,Syrian Arab Rep.,2017,July,506
France,Syrian Arab Rep.,2017,August,500
France,Syrian Arab Rep.,2017,September,374
France,Syrian Arab Rep.,2017,October,403
France,Syrian Arab Rep.,2017,November,400
France,Syrian Arab Rep.,2017,December,295
France,Syrian Arab Rep.,2018,January,205
France,Syrian Arab Rep.,2018,February,250
France,Syrian Arab Rep.,2018,March,285
France,Syrian Arab Rep.,2018,April,350
France,Syrian Arab Rep.,2018,May,215
France,Syrian Arab Rep.,2018,June,215
France,Syrian Arab Rep.,2018,July,275
United Kingdom of Great Britain and Northern Ireland,Dem. Rep. of the Congo,1999,January,80
United Kingdom of Great Britain and Northern Ireland,Dem. Rep. of the Congo,1999,February,85
United Kingdom of Great Britain and Northern Ireland,Dem. Rep. of the Congo,1999,March,105
United Kingdom of Great Britain and Northern Ireland,Dem. Rep. of the Congo,1999,April,75
United Kingdom of Great Britain and Northern Ireland,Dem. Rep. of the Congo,1999,May,100
United Kingdom of Great Britain and Northern Ireland,Dem. Rep. of the Congo,1999,June,110
United Kingdom of Great Britain and Northern Ireland,Dem. Rep. of the Congo,1999,July,110
United Kingdom of Great Britain and Northern Ireland,Dem. Rep. of the Congo,1999,August,120
United Kingdom of Great Britain and Northern Ireland,Dem. Rep. of the Congo,1999,September,125
United Kingdom of Great Britain and Northern Ireland,Dem. Rep. of the Congo,1999,October,120
United Kingdom of Great Britain and Northern Ireland,Dem. Rep. of the Congo,1999,November,80
United Kingdom of Great Britain and Northern Ireland,Dem. Rep. of the Congo,1999,December,120
United Kingdom of Great Britain and Northern Ireland,Dem. Rep. of the Congo,2000,January,130
United Kingdom of Great Britain and Northern Ireland,Dem. Rep. of the Congo,2000,February,90
United Kingdom of Great Britain and Northern Ireland,Dem. Rep. of the Congo,2000,March,105
United Kingdom of Great Britain and Northern Ireland,Dem. Rep. of the Congo,2000,April,80
United Kingdom of Great Britain and Northern Ireland,Dem. Rep. of the Congo,2000,May,65
United Kingdom of Great Britain and Northern Ireland,Dem. Rep. of the Congo,2000,June,55
United Kingdom of Great Britain and Northern Ireland,Dem. Rep. of the Congo,2000,July,70
United Kingdom of Great Britain and Northern Ireland,Dem. Rep. of the Congo,2000,August,65
United Kingdom of Great Britain and Northern Ireland,Dem. Rep. of the Congo,2000,September,65
United Kingdom of Great Britain and Northern Ireland,Dem. Rep. of the Congo,2000,October,75
United Kingdom of Great Britain and Northern Ireland,Dem. Rep. of the Congo,2000,November,75
United Kingdom of Great Britain and Northern Ireland,Dem. Rep. of the Congo,2000,December,80
United Kingdom of Great Britain and Northern Ireland,Dem. Rep. of the Congo,2001,January,100
United Kingdom of Great Britain and Northern Ireland,Dem. Rep. of the Congo,2001,February,100
United Kingdom of Great Britain and Northern Ireland,Dem. Rep. of the Congo,2001,March,105
United Kingdom of Great Britain and Northern Ireland,Dem. Rep. of the Congo,2001,April,95
United Kingdom of Great Britain and Northern Ireland,Dem. Rep. of the Congo,2001,May,110
United Kingdom of Great Britain and Northern Ireland,Dem. Rep. of the Congo,2001,June,105
United Kingdom of Great Britain and Northern Ireland,Dem. Rep. of the Congo,2001,July,85
United Kingdom of Great Britain and Northern Ireland,Dem. Rep. of the Congo,2001,August,105
United Kingdom of Great Britain and Northern Ireland,Dem. Rep. of the Congo,2001,September,135
United Kingdom of Great Britain and Northern Ireland,Dem. Rep. of the Congo,2001,October,160
United Kingdom of Great Britain and Northern Ireland,Dem. Rep. of the Congo,2001,November,145
United Kingdom of Great Britain and Northern Ireland,Dem. Rep. of the Congo,2001,December,125
United Kingdom of Great Britain and Northern Ireland,Dem. Rep. of the Congo,2002,January,258
United Kingdom of Great Britain and Northern Ireland,Dem. Rep. of the Congo,2002,February,195
United Kingdom of Great Britain and Northern Ireland,Dem. Rep. of the Congo,2002,March,213
United Kingdom of Great Britain and Northern Ireland,Dem. Rep. of the Congo,2002,April,208
United Kingdom of Great Britain and Northern Ireland,Dem. Rep. of the Congo,2002,May,182
United Kingdom of Great Britain and Northern Ireland,Dem. Rep. of the Congo,2002,June,157
United Kingdom of Great Britain and Northern Ireland,Dem. Rep. of the Congo,2002,July,221
United Kingdom of Great Britain and Northern Ireland,Dem. Rep. of the Congo,2002,August,250
United Kingdom of Great Britain and Northern Ireland,Dem. Rep. of the Congo,2002,September,232
United Kingdom of Great Britain and Northern Ireland,Dem. Rep. of the Congo,2002,October,250
United Kingdom of Great Britain and Northern Ireland,Dem. Rep. of the Congo,2002,November,289
United Kingdom of Great Britain and Northern Ireland,Dem. Rep. of the Congo,2002,December,293
United Kingdom of Great Britain and Northern Ireland,Dem. Rep. of the Congo,2003,January,305
United Kingdom of Great Britain and Northern Ireland,Dem. Rep. of the Congo,2003,February,130
United Kingdom of Great Britain and Northern Ireland,Dem. Rep. of the Congo,2003,March,122
United Kingdom of Great Britain and Northern Ireland,Dem. Rep. of the Congo,2003,April,98
United Kingdom of Great Britain and Northern Ireland,Dem. Rep. of the Congo,2003,May,127
United Kingdom of Great Britain and Northern Ireland,Dem. Rep. of the Congo,2003,June,140
United Kingdom of Great Britain and Northern Ireland,Dem. Rep. of the Congo,2003,July,169
United Kingdom of Great Britain and Northern Ireland,Dem. Rep. of the Congo,2003,August,177
United Kingdom of Great Britain and Northern Ireland,Dem. Rep. of the Congo,2003,September,177
United Kingdom of Great Britain and Northern Ireland,Dem. Rep. of the Congo,2003,October,165
United Kingdom of Great Britain and Northern Ireland,Dem. Rep. of the Congo,2003,November,131
United Kingdom of Great Britain and Northern Ireland,Dem. Rep. of the Congo,2003,December,178
United Kingdom of Great Britain and Northern Ireland,Dem. Rep. of the Congo,2004,January,162
United Kingdom of Great Britain and Northern Ireland,Dem. Rep. of the Congo,2004,February,143
United Kingdom of Great Britain and Northern Ireland,Dem. Rep. of the Congo,2004,March,189
United Kingdom of Great Britain and Northern Ireland,Dem. Rep. of the Congo,2004,April,140
United Kingdom of Great Britain and Northern Ireland,Dem. Rep. of the Congo,2004,May,103
United Kingdom of Great Britain and Northern Ireland,Dem. Rep. of the Congo,2004,June,112
United Kingdom of Great Britain and Northern Ireland,Dem. Rep. of the Congo,2004,July,102
United Kingdom of Great Britain and Northern Ireland,Dem. Rep. of the Congo,2004,August,126
United Kingdom of Great Britain and Northern Ireland,Dem. Rep. of the Congo,2004,September,213
