# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2018-11-14 15:28:39 EST       (sdww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 335612084312902 09FF18
# -----------------------------------------------------------------------------------
#
# Data provided for site 335612084312902
#            TS   parameter     statistic     Description
#        219083       72019     00003     Depth to water level, feet below land surface (Mean)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
# 
agency_cd	site_no	datetime	219083_72019_00003	219083_72019_00003_cd
USGS	335612084312902	2015-10-21	22.37	A
USGS	335612084312902	2015-10-22	22.39	A
USGS	335612084312902	2015-10-23	22.40	A
USGS	335612084312902	2015-10-24	22.41	A
USGS	335612084312902	2015-10-25	22.42	A
USGS	335612084312902	2015-10-26	22.32	A
USGS	335612084312902	2015-10-27	22.13	A
USGS	335612084312902	2015-10-28	22.03	A
USGS	335612084312902	2015-10-29	22.04	A
USGS	335612084312902	2015-10-30	22.07	A
USGS	335612084312902	2015-10-31	22.12	A
USGS	335612084312902	2015-11-01	22.05	A
USGS	335612084312902	2015-11-02	21.71	A
USGS	335612084312902	2015-11-03	21.71	A
USGS	335612084312902	2015-11-04	21.82	A
USGS	335612084312902	2015-11-05	21.87	A
USGS	335612084312902	2015-11-06	21.83	A
USGS	335612084312902	2015-11-07	21.65	A
USGS	335612084312902	2015-11-08	21.62	A
USGS	335612084312902	2015-11-09	21.48	A
USGS	335612084312902	2015-11-10	21.54	A
USGS	335612084312902	2015-11-11	21.68	A
USGS	335612084312902	2015-11-12	21.73	A
USGS	335612084312902	2015-11-13	21.80	A
USGS	335612084312902	2015-11-14	21.86	A
USGS	335612084312902	2015-11-15	21.97	A
USGS	335612084312902	2015-11-16	22.04	A
USGS	335612084312902	2015-11-17	22.10	A
USGS	335612084312902	2015-11-18	22.07	A
USGS	335612084312902	2015-11-19	21.76	A
USGS	335612084312902	2015-11-20	21.75	A
USGS	335612084312902	2015-11-21	21.77	A
USGS	335612084312902	2015-11-22	21.82	A
USGS	335612084312902	2015-11-23	21.91	A
USGS	335612084312902	2015-11-24	22.01	A
USGS	335612084312902	2015-11-25	22.08	A
USGS	335612084312902	2015-11-26	22.11	A
USGS	335612084312902	2015-11-27	22.14	A
USGS	335612084312902	2015-11-28	22.17	A
USGS	335612084312902	2015-11-29	22.20	A
USGS	335612084312902	2015-11-30	22.21	A
USGS	335612084312902	2015-12-01	22.21	A
USGS	335612084312902	2015-12-02	22.05	A
USGS	335612084312902	2015-12-03	21.98	A
USGS	335612084312902	2015-12-04	22.03	A
USGS	335612084312902	2015-12-05	22.13	A
USGS	335612084312902	2015-12-06	22.18	A
USGS	335612084312902	2015-12-07	22.22	A
USGS	335612084312902	2015-12-08	22.24	A
USGS	335612084312902	2015-12-09	22.26	A
USGS	335612084312902	2015-12-10	22.26	A
USGS	335612084312902	2015-12-11	22.27	A
USGS	335612084312902	2015-12-12	22.28	A
USGS	335612084312902	2015-12-13	22.28	A
USGS	335612084312902	2015-12-14	22.25	A
USGS	335612084312902	2015-12-15	22.12	A
USGS	335612084312902	2015-12-16	22.15	A
USGS	335612084312902	2015-12-17	21.94	A
USGS	335612084312902	2015-12-18	21.86	A
USGS	335612084312902	2015-12-19	21.85	A
USGS	335612084312902	2015-12-20	21.86	A
USGS	335612084312902	2015-12-21	21.94	A
USGS	335612084312902	2015-12-22	21.88	A
USGS	335612084312902	2015-12-23	21.74	A
USGS	335612084312902	2015-12-24	21.41	A
USGS	335612084312902	2015-12-25	21.30	A
USGS	335612084312902	2015-12-26	21.15	A
USGS	335612084312902	2015-12-27	21.24	A
USGS	335612084312902	2015-12-28	21.26	A
USGS	335612084312902	2015-12-29	21.09	A
USGS	335612084312902	2015-12-30	21.02	A
USGS	335612084312902	2015-12-31	20.93	A
USGS	335612084312902	2016-01-01	21.00	A
USGS	335612084312902	2016-01-02	21.07	A
USGS	335612084312902	2016-01-03	21.14	A
USGS	335612084312902	2016-01-04	21.24	A
USGS	335612084312902	2016-01-05	21.35	A
USGS	335612084312902	2016-01-06	21.44	A
USGS	335612084312902	2016-01-07	21.50	A
USGS	335612084312902	2016-01-08	21.50	A
USGS	335612084312902	2016-01-09	21.49	A
USGS	335612084312902	2016-01-10	21.48	A
USGS	335612084312902	2016-01-11	21.49	A
USGS	335612084312902	2016-01-12	21.55	A
USGS	335612084312902	2016-01-13	21.63	A
USGS	335612084312902	2016-01-14	21.68	A
USGS	335612084312902	2016-01-15	21.44	A
USGS	335612084312902	2016-01-16	21.20	A
USGS	335612084312902	2016-01-17	21.23	A
USGS	335612084312902	2016-01-18	21.26	A
USGS	335612084312902	2016-01-19	21.33	A
USGS	335612084312902	2016-01-20	21.40	A
USGS	335612084312902	2016-01-21	21.39	A
USGS	335612084312902	2016-01-22	21.03	A
USGS	335612084312902	2016-01-23	20.99	A
USGS	335612084312902	2016-01-24	21.01	A
USGS	335612084312902	2016-01-25	21.02	A
USGS	335612084312902	2016-01-26	21.04	A
USGS	335612084312902	2016-01-27	21.05	A
USGS	335612084312902	2016-01-28	21.07	A
USGS	335612084312902	2016-01-29	21.18	A
USGS	335612084312902	2016-01-30	21.28	A
USGS	335612084312902	2016-01-31	21.33	A
USGS	335612084312902	2016-02-01	21.38	A
USGS	335612084312902	2016-02-02	21.42	A
USGS	335612084312902	2016-02-03	21.28	A
USGS	335612084312902	2016-02-04	21.13	A
USGS	335612084312902	2016-02-05	21.13	A
USGS	335612084312902	2016-02-06	21.11	A
USGS	335612084312902	2016-02-07	21.16	A
USGS	335612084312902	2016-02-08	21.24	A
USGS	335612084312902	2016-02-09	21.31	A
USGS	335612084312902	2016-02-10	21.36	A
USGS	335612084312902	2016-02-11	21.39	A
USGS	335612084312902	2016-02-12	21.41	A
USGS	335612084312902	2016-02-13	21.44	A
USGS	335612084312902	2016-02-14	21.45	A
USGS	335612084312902	2016-02-15	21.44	A
USGS	335612084312902	2016-02-16	21.22	A
USGS	335612084312902	2016-02-17	21.12	A
USGS	335612084312902	2016-02-18	21.09	A
USGS	335612084312902	2016-02-19	21.11	A
USGS	335612084312902	2016-02-20	21.23	A
USGS	335612084312902	2016-02-21	21.29	A
USGS	335612084312902	2016-02-22	21.26	A
USGS	335612084312902	2016-02-23	21.02	A
USGS	335612084312902	2016-02-24	20.70	A
USGS	335612084312902	2016-02-25	20.76	A
USGS	335612084312902	2016-02-26	20.79	A
USGS	335612084312902	2016-02-27	20.82	A
USGS	335612084312902	2016-02-28	20.87	A
USGS	335612084312902	2016-02-29	20.97	A
USGS	335612084312902	2016-03-01	21.07	A
USGS	335612084312902	2016-03-02	20.97	A
USGS	335612084312902	2016-03-03	20.87	A
USGS	335612084312902	2016-03-04	20.78	A
USGS	335612084312902	2016-03-05	20.81	A
USGS	335612084312902	2016-03-06	20.84	A
USGS	335612084312902	2016-03-07	20.88	A
USGS	335612084312902	2016-03-08	20.95	A
USGS	335612084312902	2016-03-09	21.05	A
USGS	335612084312902	2016-03-10	21.12	A
USGS	335612084312902	2016-03-11	21.15	A
USGS	335612084312902	2016-03-12	21.18	A
USGS	335612084312902	2016-03-13	21.19	A
USGS	335612084312902	2016-03-14	21.22	A
USGS	335612084312902	2016-03-15	21.24	A
USGS	335612084312902	2016-03-16	21.27	A
USGS	335612084312902	2016-03-17	21.30	A
USGS	335612084312902	2016-03-18	21.33	A
USGS	335612084312902	2016-03-19	21.35	A
USGS	335612084312902	2016-03-20	21.37	A
USGS	335612084312902	2016-03-21	21.39	A
USGS	335612084312902	2016-03-22	21.40	A
USGS	335612084312902	2016-03-23	21.41	A
USGS	335612084312902	2016-03-24	21.40	A
USGS	335612084312902	2016-03-25	21.30	A
USGS	335612084312902	2016-03-26	21.36	A
USGS	335612084312902	2016-03-27	21.38	A
USGS	335612084312902	2016-03-28	21.33	A
USGS	335612084312902	2016-03-29	21.40	A
USGS	335612084312902	2016-03-30	21.45	A
USGS	335612084312902	2016-03-31	21.46	A
USGS	335612084312902	2016-04-01	21.26	A
USGS	335612084312902	2016-04-02	21.14	A
USGS	335612084312902	2016-04-03	21.13	A
USGS	335612084312902	2016-04-04	21.13	A
USGS	335612084312902	2016-04-05	21.19	A
USGS	335612084312902	2016-04-06	21.30	A
USGS	335612084312902	2016-04-07	21.26	A
USGS	335612084312902	2016-04-08	21.21	A
USGS	335612084312902	2016-04-09	21.24	A
USGS	335612084312902	2016-04-10	21.34	A
USGS	335612084312902	2016-04-11	21.41	A
USGS	335612084312902	2016-04-12	21.28	A
USGS	335612084312902	2016-04-13	21.22	A
USGS	335612084312902	2016-04-14	21.23	A
USGS	335612084312902	2016-04-15	21.34	A
USGS	335612084312902	2016-04-16	21.43	A
USGS	335612084312902	2016-04-17	21.50	A
USGS	335612084312902	2016-04-18	21.52	A
USGS	335612084312902	2016-04-19	21.56	A
USGS	335612084312902	2016-04-20	21.60	A
USGS	335612084312902	2016-04-21	21.61	A
USGS	335612084312902	2016-04-22	21.43	A
USGS	335612084312902	2016-04-23	21.25	A
USGS	335612084312902	2016-04-24	21.23	A
USGS	335612084312902	2016-04-25	21.24	A
USGS	335612084312902	2016-04-26	21.31	A
USGS	335612084312902	2016-04-27	21.45	A
USGS	335612084312902	2016-04-28	21.54	A
USGS	335612084312902	2016-04-29	21.60	A
USGS	335612084312902	2016-04-30	21.65	A
USGS	335612084312902	2016-05-01	21.54	A
USGS	335612084312902	2016-05-02	21.37	A
USGS	335612084312902	2016-05-03	21.31	A
USGS	335612084312902	2016-05-04	21.31	A
USGS	335612084312902	2016-05-05	21.36	A
USGS	335612084312902	2016-05-06	21.49	A
USGS	335612084312902	2016-05-07	21.59	A
USGS	335612084312902	2016-05-08	21.66	A
USGS	335612084312902	2016-05-09	21.70	A
USGS	335612084312902	2016-05-10	21.72	A
USGS	335612084312902	2016-05-11	21.75	A
USGS	335612084312902	2016-05-12	21.78	A
USGS	335612084312902	2016-05-13	21.67	A
USGS	335612084312902	2016-05-14	21.70	A
USGS	335612084312902	2016-05-15	21.78	A
USGS	335612084312902	2016-05-16	21.81	A
USGS	335612084312902	2016-05-17		
USGS	335612084312902	2016-05-18		
USGS	335612084312902	2016-05-19		
USGS	335612084312902	2016-05-20		
USGS	335612084312902	2016-05-21		
USGS	335612084312902	2016-05-22		
USGS	335612084312902	2016-05-23		
USGS	335612084312902	2016-05-24		
USGS	335612084312902	2016-05-25		
USGS	335612084312902	2016-05-26		
USGS	335612084312902	2016-05-27		
USGS	335612084312902	2016-05-28		
USGS	335612084312902	2016-05-29		
USGS	335612084312902	2016-05-30		
USGS	335612084312902	2016-05-31		
USGS	335612084312902	2016-06-01	21.97	A
USGS	335612084312902	2016-06-02	21.75	A
USGS	335612084312902	2016-06-03	21.64	A
USGS	335612084312902	2016-06-04	21.68	A
USGS	335612084312902	2016-06-05	21.75	A
USGS	335612084312902	2016-06-06	21.68	A
USGS	335612084312902	2016-06-07	21.59	A
USGS	335612084312902	2016-06-08	21.64	A
USGS	335612084312902	2016-06-09	21.78	A
USGS	335612084312902	2016-06-10	21.88	A
USGS	335612084312902	2016-06-11	21.95	A
USGS	335612084312902	2016-06-12	22.00	A
USGS	335612084312902	2016-06-13	22.02	A
USGS	335612084312902	2016-06-14	22.00	A
USGS	335612084312902	2016-06-15	21.88	A
USGS	335612084312902	2016-06-16	21.97	A
USGS	335612084312902	2016-06-17	21.99	A
USGS	335612084312902	2016-06-18	21.85	A
USGS	335612084312902	2016-06-19	21.81	A
USGS	335612084312902	2016-06-20	21.92	A
USGS	335612084312902	2016-06-21	22.01	A
USGS	335612084312902	2016-06-22	22.06	A
USGS	335612084312902	2016-06-23	22.09	A
USGS	335612084312902	2016-06-24	22.13	A
USGS	335612084312902	2016-06-25	22.16	A
USGS	335612084312902	2016-06-26	22.18	A
USGS	335612084312902	2016-06-27	22.18	A
USGS	335612084312902	2016-06-28	22.15	A
USGS	335612084312902	2016-06-29	22.20	A
USGS	335612084312902	2016-06-30	22.22	A
USGS	335612084312902	2016-07-01	22.24	A
USGS	335612084312902	2016-07-02	22.24	A
USGS	335612084312902	2016-07-03	22.26	A
USGS	335612084312902	2016-07-04	22.27	A
USGS	335612084312902	2016-07-05	22.22	A
USGS	335612084312902	2016-07-06	22.03	A
USGS	335612084312902	2016-07-07	21.83	A
USGS	335612084312902	2016-07-08	21.78	A
USGS	335612084312902	2016-07-09	21.85	A
USGS	335612084312902	2016-07-10	21.99	A
USGS	335612084312902	2016-07-11	22.06	A
USGS	335612084312902	2016-07-12	21.93	A
USGS	335612084312902	2016-07-13	21.93	A
USGS	335612084312902	2016-07-14	22.05	A
USGS	335612084312902	2016-07-15	22.15	A
USGS	335612084312902	2016-07-16	22.16	A
USGS	335612084312902	2016-07-17	22.03	A
USGS	335612084312902	2016-07-18	22.11	A
USGS	335612084312902	2016-07-19	22.20	A
USGS	335612084312902	2016-07-20	22.26	A
USGS	335612084312902	2016-07-21	22.27	A
USGS	335612084312902	2016-07-22	22.16	A
USGS	335612084312902	2016-07-23	22.23	A
USGS	335612084312902	2016-07-24	22.25	A
USGS	335612084312902	2016-07-25	22.03	A
USGS	335612084312902	2016-07-26	21.90	A
USGS	335612084312902	2016-07-27	21.92	A
USGS	335612084312902	2016-07-28	22.06	A
USGS	335612084312902	2016-07-29	22.15	A
USGS	335612084312902	2016-07-30	22.09	A
USGS	335612084312902	2016-07-31	22.01	A
USGS	335612084312902	2016-08-01	22.05	A
USGS	335612084312902	2016-08-02	22.04	A
USGS	335612084312902	2016-08-03	22.13	A
USGS	335612084312902	2016-08-04	22.20	A
USGS	335612084312902	2016-08-05	22.12	A
USGS	335612084312902	2016-08-06	22.21	A
USGS	335612084312902	2016-08-07	22.27	A
USGS	335612084312902	2016-08-08	22.31	A
USGS	335612084312902	2016-08-09	22.31	A
USGS	335612084312902	2016-08-10	22.32	A
USGS	335612084312902	2016-08-11	22.36	A
USGS	335612084312902	2016-08-12	22.38	A
USGS	335612084312902	2016-08-13	22.40	A
USGS	335612084312902	2016-08-14	22.42	A
USGS	335612084312902	2016-08-15	22.44	A
USGS	335612084312902	2016-08-16	22.45	A
USGS	335612084312902	2016-08-17	22.30	A
USGS	335612084312902	2016-08-18	22.26	A
USGS	335612084312902	2016-08-19	22.34	A
USGS	335612084312902	2016-08-20	22.38	A
USGS	335612084312902	2016-08-21	22.33	A
USGS	335612084312902	2016-08-22	22.27	A
USGS	335612084312902	2016-08-23	22.37	A
USGS	335612084312902	2016-08-24	22.39	A
USGS	335612084312902	2016-08-25	22.29	A
USGS	335612084312902	2016-08-26	22.39	A
USGS	335612084312902	2016-08-27	22.27	A
USGS	335612084312902	2016-08-28	22.22	A
USGS	335612084312902	2016-08-29	22.35	A
USGS	335612084312902	2016-08-30	22.43	A
USGS	335612084312902	2016-08-31	22.46	A
USGS	335612084312902	2016-09-01	22.47	A
USGS	335612084312902	2016-09-02	22.23	A
USGS	335612084312902	2016-09-03	22.18	A
USGS	335612084312902	2016-09-04	22.32	A
USGS	335612084312902	2016-09-05	22.40	A
USGS	335612084312902	2016-09-06	22.46	A
USGS	335612084312902	2016-09-07	22.49	A
USGS	335612084312902	2016-09-08	22.51	A
USGS	335612084312902	2016-09-09	22.53	A
USGS	335612084312902	2016-09-10	22.55	A
USGS	335612084312902	2016-09-11	22.56	A
USGS	335612084312902	2016-09-12	22.56	A
USGS	335612084312902	2016-09-13	22.57	A
USGS	335612084312902	2016-09-14	22.58	A
USGS	335612084312902	2016-09-15	22.58	A
USGS	335612084312902	2016-09-16	22.59	A
USGS	335612084312902	2016-09-17	22.60	A
USGS	335612084312902	2016-09-18	22.50	A
USGS	335612084312902	2016-09-19	22.12	A
USGS	335612084312902	2016-09-20	22.02	A
USGS	335612084312902	2016-09-21	22.08	A
USGS	335612084312902	2016-09-22	22.23	A
USGS	335612084312902	2016-09-23	22.31	A
USGS	335612084312902	2016-09-24	22.38	A
USGS	335612084312902	2016-09-25	22.42	A
USGS	335612084312902	2016-09-26	22.46	A
USGS	335612084312902	2016-09-27	22.46	A
USGS	335612084312902	2016-09-28	22.25	A
USGS	335612084312902	2016-09-29	22.16	A
USGS	335612084312902	2016-09-30	22.27	A
USGS	335612084312902	2016-10-01	22.37	A
USGS	335612084312902	2016-10-02	22.42	A
USGS	335612084312902	2016-10-03	22.47	A
USGS	335612084312902	2016-10-04	22.50	A
USGS	335612084312902	2016-10-05	22.52	A
USGS	335612084312902	2016-10-06	22.54	A
USGS	335612084312902	2016-10-07	22.55	A
USGS	335612084312902	2016-10-08	22.56	A
USGS	335612084312902	2016-10-09	22.57	A
USGS	335612084312902	2016-10-10	22.58	A
USGS	335612084312902	2016-10-11	22.60	A
USGS	335612084312902	2016-10-12	22.60	A
USGS	335612084312902	2016-10-13	22.61	A
USGS	335612084312902	2016-10-14	22.62	A
USGS	335612084312902	2016-10-15	22.62	A
USGS	335612084312902	2016-10-16	22.63	A
USGS	335612084312902	2016-10-17	22.64	A
USGS	335612084312902	2016-10-18	22.64	A
USGS	335612084312902	2016-10-19	22.65	A
USGS	335612084312902	2016-10-20	22.66	A
USGS	335612084312902	2016-10-21	22.66	A
USGS	335612084312902	2016-10-22	22.65	A
USGS	335612084312902	2016-10-23	22.66	A
USGS	335612084312902	2016-10-24	22.66	A
USGS	335612084312902	2016-10-25	22.66	A
USGS	335612084312902	2016-10-26	22.67	A
USGS	335612084312902	2016-10-27	22.67	A
USGS	335612084312902	2016-10-28	22.67	A
USGS	335612084312902	2016-10-29	22.68	A
USGS	335612084312902	2016-10-30	22.69	A
USGS	335612084312902	2016-10-31	22.70	A
USGS	335612084312902	2016-11-01	22.70	A
USGS	335612084312902	2016-11-02	22.69	A
USGS	335612084312902	2016-11-03	22.68	A
USGS	335612084312902	2016-11-04	22.69	A
USGS	335612084312902	2016-11-05	22.69	A
USGS	335612084312902	2016-11-06	22.68	A
USGS	335612084312902	2016-11-07	22.68	A
USGS	335612084312902	2016-11-08	22.67	A
USGS	335612084312902	2016-11-09	22.65	A
USGS	335612084312902	2016-11-10	22.66	A
USGS	335612084312902	2016-11-11	22.66	A
USGS	335612084312902	2016-11-12	22.66	A
USGS	335612084312902	2016-11-13	22.66	A
USGS	335612084312902	2016-11-14	22.66	A
USGS	335612084312902	2016-11-15	22.65	A
USGS	335612084312902	2016-11-16	22.65	A
USGS	335612084312902	2016-11-17	22.66	A
USGS	335612084312902	2016-11-18	22.66	A
USGS	335612084312902	2016-11-19	22.65	A
USGS	335612084312902	2016-11-20	22.64	A
USGS	335612084312902	2016-11-21	22.64	A
USGS	335612084312902	2016-11-22	22.64	A
USGS	335612084312902	2016-11-23	22.64	A
USGS	335612084312902	2016-11-24	22.63	A
USGS	335612084312902	2016-11-25	22.63	A
USGS	335612084312902	2016-11-26	22.62	A
USGS	335612084312902	2016-11-27	22.62	A
USGS	335612084312902	2016-11-28	22.61	A
USGS	335612084312902	2016-11-29	22.26	A
USGS	335612084312902	2016-11-30	22.00	A
USGS	335612084312902	2016-12-01	21.88	A
USGS	335612084312902	2016-12-02	21.92	A
USGS	335612084312902	2016-12-03	21.99	A
USGS	335612084312902	2016-12-04	21.99	A
USGS	335612084312902	2016-12-05	21.85	A
USGS	335612084312902	2016-12-06	21.72	A
USGS	335612084312902	2016-12-07	21.74	A
USGS	335612084312902	2016-12-08	21.81	A
USGS	335612084312902	2016-12-09	21.88	A
USGS	335612084312902	2016-12-10	22.03	A
USGS	335612084312902	2016-12-11	22.15	A
USGS	335612084312902	2016-12-12	22.23	A
USGS	335612084312902	2016-12-13	22.29	A
USGS	335612084312902	2016-12-14	22.33	A
USGS	335612084312902	2016-12-15	22.36	A
USGS	335612084312902	2016-12-16	22.39	A
USGS	335612084312902	2016-12-17	22.40	A
USGS	335612084312902	2016-12-18	22.37	A
USGS	335612084312902	2016-12-19	22.24	A
USGS	335612084312902	2016-12-20	22.33	A
USGS	335612084312902	2016-12-21	22.39	A
USGS	335612084312902	2016-12-22	22.43	A
USGS	335612084312902	2016-12-23	22.45	A
USGS	335612084312902	2016-12-24	22.46	A
USGS	335612084312902	2016-12-25	22.47	A
USGS	335612084312902	2016-12-26	22.47	A
USGS	335612084312902	2016-12-27	22.47	A
USGS	335612084312902	2016-12-28	22.48	A
USGS	335612084312902	2016-12-29	22.26	A
USGS	335612084312902	2016-12-30	22.05	A
USGS	335612084312902	2016-12-31	22.01	A
USGS	335612084312902	2017-01-01	21.94	A
USGS	335612084312902	2017-01-02	21.78	A
USGS	335612084312902	2017-01-03	21.57	A
USGS	335612084312902	2017-01-04	21.67	A
USGS	335612084312902	2017-01-05	21.75	A
USGS	335612084312902	2017-01-06	21.86	A
USGS	335612084312902	2017-01-07	21.85	A
USGS	335612084312902	2017-01-08	21.89	A
USGS	335612084312902	2017-01-09	22.01	A
USGS	335612084312902	2017-01-10	22.11	A
USGS	335612084312902	2017-01-11	22.17	A
USGS	335612084312902	2017-01-12	22.23	A
USGS	335612084312902	2017-01-13	22.27	A
USGS	335612084312902	2017-01-14	22.30	A
USGS	335612084312902	2017-01-15	22.32	A
USGS	335612084312902	2017-01-16	22.34	A
USGS	335612084312902	2017-01-17	22.35	A
USGS	335612084312902	2017-01-18	22.37	A
USGS	335612084312902	2017-01-19	22.38	A
USGS	335612084312902	2017-01-20	22.12	A
USGS	335612084312902	2017-01-21	21.84	A
USGS	335612084312902	2017-01-22	21.58	A
USGS	335612084312902	2017-01-23	21.46	A
USGS	335612084312902	2017-01-24	21.55	A
USGS	335612084312902	2017-01-25	21.64	A
USGS	335612084312902	2017-01-26	21.69	A
USGS	335612084312902	2017-01-27	21.76	A
USGS	335612084312902	2017-01-28	21.86	A
USGS	335612084312902	2017-01-29	21.96	A
USGS	335612084312902	2017-01-30	22.04	A
USGS	335612084312902	2017-01-31	22.09	A
USGS	335612084312902	2017-02-01	22.14	A
USGS	335612084312902	2017-02-02	22.18	A
USGS	335612084312902	2017-02-03	22.21	A
USGS	335612084312902	2017-02-04	22.22	A
USGS	335612084312902	2017-02-05	22.21	A
USGS	335612084312902	2017-02-06	22.20	A
USGS	335612084312902	2017-02-07	22.18	A
USGS	335612084312902	2017-02-08	22.03	A
USGS	335612084312902	2017-02-09	21.96	A
USGS	335612084312902	2017-02-10	22.01	A
USGS	335612084312902	2017-02-11	22.12	A
USGS	335612084312902	2017-02-12	22.18	A
USGS	335612084312902	2017-02-13	22.22	A
USGS	335612084312902	2017-02-14	22.23	A
USGS	335612084312902	2017-02-15	22.15	A
USGS	335612084312902	2017-02-16	22.03	A
USGS	335612084312902	2017-02-17	22.02	A
USGS	335612084312902	2017-02-18	22.09	A
USGS	335612084312902	2017-02-19	22.06	A
USGS	335612084312902	2017-02-20	22.15	A
USGS	335612084312902	2017-02-21	22.20	A
USGS	335612084312902	2017-02-22	22.05	A
USGS	335612084312902	2017-02-23	22.03	A
USGS	335612084312902	2017-02-24	22.13	A
USGS	335612084312902	2017-02-25	22.20	A
USGS	335612084312902	2017-02-26	22.24	A
USGS	335612084312902	2017-02-27	22.24	A
USGS	335612084312902	2017-02-28	22.25	A
USGS	335612084312902	2017-03-01	22.26	A
USGS	335612084312902	2017-03-02	22.16	A
USGS	335612084312902	2017-03-03	22.20	A
USGS	335612084312902	2017-03-04	22.24	A
USGS	335612084312902	2017-03-05	22.27	A
USGS	335612084312902	2017-03-06	22.29	A
USGS	335612084312902	2017-03-07	22.28	A
USGS	335612084312902	2017-03-08	22.11	A
USGS	335612084312902	2017-03-09	22.08	A
USGS	335612084312902	2017-03-10	22.06	A
USGS	335612084312902	2017-03-11	21.97	A
USGS	335612084312902	2017-03-12	21.89	A
USGS	335612084312902	2017-03-13	21.87	A
USGS	335612084312902	2017-03-14	21.86	A
USGS	335612084312902	2017-03-15	21.94	A
USGS	335612084312902	2017-03-16	22.06	A
USGS	335612084312902	2017-03-17	22.13	A
USGS	335612084312902	2017-03-18	22.11	A
USGS	335612084312902	2017-03-19	22.02	A
USGS	335612084312902	2017-03-20	22.10	A
USGS	335612084312902	2017-03-21		
USGS	335612084312902	2017-03-22		
USGS	335612084312902	2017-03-23		
USGS	335612084312902	2017-03-24		
USGS	335612084312902	2017-03-25		
USGS	335612084312902	2017-03-26		
USGS	335612084312902	2017-03-27		
USGS	335612084312902	2017-03-28		
USGS	335612084312902	2017-03-29		
USGS	335612084312902	2017-03-30		
USGS	335612084312902	2017-03-31		
USGS	335612084312902	2017-04-01		
USGS	335612084312902	2017-04-02		
USGS	335612084312902	2017-04-03		
USGS	335612084312902	2017-04-04		
USGS	335612084312902	2017-04-05		
USGS	335612084312902	2017-04-06		
USGS	335612084312902	2017-04-07		
USGS	335612084312902	2017-04-08		
USGS	335612084312902	2017-04-09		
USGS	335612084312902	2017-04-10		
USGS	335612084312902	2017-04-11		
USGS	335612084312902	2017-04-12		
USGS	335612084312902	2017-04-13		
USGS	335612084312902	2017-04-14		
USGS	335612084312902	2017-04-15		
USGS	335612084312902	2017-04-16		
USGS	335612084312902	2017-04-17		
USGS	335612084312902	2017-04-18		
USGS	335612084312902	2017-04-19		
USGS	335612084312902	2017-04-20		
USGS	335612084312902	2017-04-21		
USGS	335612084312902	2017-04-22		
USGS	335612084312902	2017-04-23		
USGS	335612084312902	2017-04-24		
USGS	335612084312902	2017-04-25		
USGS	335612084312902	2017-04-26		
USGS	335612084312902	2017-04-27		
USGS	335612084312902	2017-04-28		
USGS	335612084312902	2017-04-29		
USGS	335612084312902	2017-04-30		
USGS	335612084312902	2017-05-01		
USGS	335612084312902	2017-05-02		
USGS	335612084312902	2017-05-03		
USGS	335612084312902	2017-05-04		
USGS	335612084312902	2017-05-05	21.87	A
USGS	335612084312902	2017-05-06	21.86	A
USGS	335612084312902	2017-05-07	21.87	A
USGS	335612084312902	2017-05-08	21.91	A
USGS	335612084312902	2017-05-09	22.00	A
USGS	335612084312902	2017-05-10	22.12	A
USGS	335612084312902	2017-05-11	22.19	A
USGS	335612084312902	2017-05-12	22.18	A
USGS	335612084312902	2017-05-13	21.96	A
USGS	335612084312902	2017-05-14	21.92	A
USGS	335612084312902	2017-05-15	21.92	A
USGS	335612084312902	2017-05-16	21.97	A
USGS	335612084312902	2017-05-17	22.09	A
USGS	335612084312902	2017-05-18	22.17	A
USGS	335612084312902	2017-05-19	22.22	A
USGS	335612084312902	2017-05-20	22.27	A
USGS	335612084312902	2017-05-21	22.06	A
USGS	335612084312902	2017-05-22	21.92	A
USGS	335612084312902	2017-05-23	21.78	A
USGS	335612084312902	2017-05-24	21.65	A
USGS	335612084312902	2017-05-25	21.70	A
USGS	335612084312902	2017-05-26	21.76	A
USGS	335612084312902	2017-05-27	21.83	A
USGS	335612084312902	2017-05-28	21.83	A
USGS	335612084312902	2017-05-29	21.78	A
USGS	335612084312902	2017-05-30	21.67	A
USGS	335612084312902	2017-05-31	21.64	A
USGS	335612084312902	2017-06-01	21.71	A
USGS	335612084312902	2017-06-02	21.76	A
USGS	335612084312902	2017-06-03	21.82	A
USGS	335612084312902	2017-06-04	21.88	A
USGS	335612084312902	2017-06-05	21.81	A
USGS	335612084312902	2017-06-06	21.82	A
USGS	335612084312902	2017-06-07	21.85	A
USGS	335612084312902	2017-06-08	21.93	A
USGS	335612084312902	2017-06-09	22.03	A
USGS	335612084312902	2017-06-10	22.12	A
